Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:39:53.021808,2,2015-08-10 22:39:54.185358,986,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7637,10.151.8.2,Mobile Device,1.0,1523.0
24411,,0,5199,7,2015-08-10 22:39:54.544628,2,2015-08-10 22:40:01.565397,240,125.39.213.49,,10.164.216.87,Mobile Device,7.0,34.285714285714285
10393,,4836,43061,5,2015-08-10 22:39:49.080432,1,2015-08-10 22:39:54.611000,1681,17.167.194.236,,10.160.30.41,Edge Cloud,10.530567999999999,618.8650032932698
10393,,52,43061,0,2015-08-10 22:39:54.110976,1,2015-08-10 22:39:54.620999,104,17.167.192.176,,10.160.30.41,Mobile Device,0.0,inf
24411,,0,5199,0,2015-08-10 22:39:55.084691,2,2015-08-10 22:39:55.084691,178,112.64.237.181,,10.164.216.87,Mobile Device,0.0,inf
11612,,0,43028,0,2015-08-10 22:39:56.429184,1,2015-08-10 22:39:56.429184,268,64.233.188.188,,10.163.224.207,Mobile Device,0.0,inf
24411,,52,5199,14,2015-08-10 22:39:42.417754,2,2015-08-10 22:39:56.484664,120,140.206.160.212,,10.164.216.87,Mobile Device,14.0,12.285714285714286
47772,Dalvik/1.6.0 (Linux; U; Android 4.4.2; H60-L02 Build/HDH60-L02),1386,43041,0,2015-08-10 22:39:55.883675,1,2015-08-10 22:39:56.496776,1076,111.206.227.150,http://ware.m.jd.com/client.action?functionId=skuDyInfo&uuid=864103022852054-80717a17c1a6&clientVersion=3.9.9&build=13317&client=android&d_brand=HUAWEI&d_model=H60-L02&osVersion=4.4.2&screen=1776*1080&partner=jingdong&area=2_2830_51800_0&networkType=3g&sign=qkAuuW88iZm3ZqEWcE6oVA&sv=1&st=1439217595463,10.162.251.103,Edge Cloud,5.613101,438.6167289703142
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:39:55.024934,2,2015-08-10 22:39:56.569388,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7638,10.151.8.2,Mobile Device,1.0,1535.0
10264,,862,43048,0,2015-08-10 22:39:56.680383,1,2015-08-10 22:39:56.934423,1202,112.90.140.221,,10.165.110.56,Mobile Device,0.0,inf
24411,,0,5199,3,2015-08-10 22:39:56.682010,2,2015-08-10 22:39:59.705352,180,123.151.148.66,,10.164.216.87,Mobile Device,3.0,60.0
47772,Dalvik/1.6.0 (Linux; U; Android 4.4.2; H60-L02 Build/HDH60-L02),607,43041,0,2015-08-10 22:39:56.643550,1,2015-08-10 22:39:57.271850,1009,111.206.227.150,http://ware.m.jd.com/client.action?functionId=commentCount&uuid=864103022852054-80717a17c1a6&clientVersion=3.9.9&build=13317&client=android&d_brand=HUAWEI&d_model=H60-L02&osVersion=4.4.2&screen=1776*1080&partner=jingdong&area=2_2830_51800_0&networkType=3g&sign=dkrbvEoEqmVcXbBNXdvksw&sv=1&st=1439217596226,10.162.251.103,Mobile Device,0.0,inf
47772,Dalvik/1.6.0 (Linux; U; Android 4.4.2; H60-L02 Build/HDH60-L02),2361,43041,0,2015-08-10 22:39:56.623613,1,2015-08-10 22:39:57.277421,1103,111.206.227.150,http://ware.m.jd.com/client.action?functionId=pi&uuid=864103022852054-80717a17c1a6&clientVersion=3.9.9&build=13317&client=android&d_brand=HUAWEI&d_model=H60-L02&osVersion=4.4.2&screen=1776*1080&partner=jingdong&area=2_2830_51800_0&networkType=3g&sign=-_NKwDZ76CX6noOOpgSfqQ&sv=1&st=1439217596100,10.162.251.103,Edge Cloud,5.653808,612.6844066866084
47772,Dalvik/1.6.0 (Linux; U; Android 4.4.2; H60-L02 Build/HDH60-L02),937,43041,0,2015-08-10 22:39:57.183750,1,2015-08-10 22:39:57.743598,1107,111.206.227.150,http://ware.m.jd.com/client.action?functionId=comment&uuid=864103022852054-80717a17c1a6&clientVersion=3.9.9&build=13317&client=android&d_brand=HUAWEI&d_model=H60-L02&osVersion=4.4.2&screen=1776*1080&partner=jingdong&area=2_2830_51800_0&networkType=3g&sign=MXqr8tyAFAU8nh6I7yjLag&sv=1&st=1439217596345,10.162.251.103,Mobile Device,0.0,inf
12631,,25881,43010,237,2015-08-10 22:36:00.061663,1,2015-08-10 22:39:57.923647,18473,112.90.140.221,907176582,10.163.57.185,Edge Cloud,242.861984,182.63047706964298
24411,MicroMessenger Client,60,5199,29,2015-08-10 22:39:29.046018,2,2015-08-10 22:39:58.464433,1379,103.7.31.157,http://dns.weixin.qq.com/cgi-bin/micromsg-bin/newgetdns?uin=0&clientversion=637666355&scene=0&net=2&md5=ad82b912c982c2b1006bd41c0375fe5c&devicetype=android-18&lan=zh_CN&sigver=1,10.164.216.87,Mobile Device,29.0,49.62068965517241
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:39:57.266397,2,2015-08-10 22:39:58.568214,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7639,10.151.8.2,Mobile Device,1.0,1535.0
24411,,0,5199,3,2015-08-10 22:39:58.704233,2,2015-08-10 22:40:01.704497,180,103.7.31.157,,10.164.216.87,Mobile Device,3.0,60.0
10743,,246,43055,0,2015-08-10 22:39:59.103221,1,2015-08-10 22:39:59.107130,82,210.21.196.6,11.courier-push-apple.com.akadns.net,10.160.248.54,Edge Cloud,5.003909,65.5487539841352
10743,,208,43055,130,2015-08-10 22:37:48.937308,1,2015-08-10 22:39:59.127888,272,122.13.85.15,,10.160.248.54,Mobile Device,130.0,3.6923076923076925
10743,,208,43055,130,2015-08-10 22:37:48.930249,1,2015-08-10 22:39:59.130914,272,122.13.85.15,,10.160.248.54,Mobile Device,130.0,3.6923076923076925
10743,,0,43055,0,2015-08-10 22:39:59.161248,1,2015-08-10 22:39:59.161248,64,17.143.164.22,,10.160.248.54,Mobile Device,0.0,inf
24411,,0,5199,0,2015-08-10 22:39:59.184282,2,2015-08-10 22:39:59.184282,393,120.198.189.100,,10.164.216.87,Mobile Device,0.0,inf
10393,,5269,43061,5,2015-08-10 22:39:53.980975,1,2015-08-10 22:39:59.191112,1776,17.167.192.149,,10.160.30.41,Edge Cloud,10.210137,690.0005357420767
24411,,0,5199,0,2015-08-10 22:39:59.202501,2,2015-08-10 22:39:59.202501,52,103.7.31.157,,10.164.216.87,Mobile Device,0.0,inf
24081,,207,43024,0,2015-08-10 22:40:00.252557,1,2015-08-10 22:40:00.512943,380,111.206.200.2,,10.163.170.223,Mobile Device,0.0,inf
47772,,91,43041,0,2015-08-10 22:40:00.463654,1,2015-08-10 22:40:00.466247,59,210.21.196.6,kwmsg.kuwo.cn,10.162.251.103,Edge Cloud,5.002593,29.984450064196707
24081,Apache-HttpClient/UNAVAILABLE (java 1.4),872,43024,18,2015-08-10 22:39:41.863958,1,2015-08-10 22:40:00.503626,933,61.135.185.33,http://loc.map.baidu.com/sdk.php,10.163.170.223,Mobile Device,18.0,100.27777777777777
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:39:59.265397,2,2015-08-10 22:40:00.565199,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7640,10.151.8.2,Mobile Device,1.0,1535.0
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:01.265299,2,2015-08-10 22:40:02.687701,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7641,10.151.8.2,Mobile Device,1.0,1535.0
24081,MicroMessenger Client,1326,43024,0,2015-08-10 22:40:02.571073,1,2015-08-10 22:40:02.785129,834,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.170.223,Edge Cloud,5.214056,414.26482569423877
24411,,64,5199,0,2015-08-10 22:40:02.666387,2,2015-08-10 22:40:02.844073,40,122.13.129.12,,10.164.216.87,Edge Cloud,5.177686,20.086192944106692
47772,MicroMessenger Client,1294,43041,0,2015-08-10 22:40:03.783972,1,2015-08-10 22:40:04.263867,864,140.206.160.213,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.251.103,Edge Cloud,5.479895,393.8031659365736
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:03.388011,2,2015-08-10 22:40:05.128149,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7642,10.151.8.2,Mobile Device,1.0,1535.0
24411,,0,5199,0,2015-08-10 22:40:06.161539,2,2015-08-10 22:40:06.161539,56,101.227.169.161,,10.164.216.87,Mobile Device,0.0,inf
24411,,0,5199,0,2015-08-10 22:40:06.641135,2,2015-08-10 22:40:06.641135,385,223.202.68.47,,10.164.216.87,Mobile Device,0.0,inf
47462,,60,43043,21,2015-08-10 22:39:44.994369,1,2015-08-10 22:40:06.643027,260,112.80.248.74,,10.161.243.125,Mobile Device,21.0,15.238095238095237
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:05.125225,2,2015-08-10 22:40:06.708577,946,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7643,10.151.8.2,Mobile Device,1.0,1483.0
24081,MicroMessenger Client,1326,43024,0,2015-08-10 22:40:06.863067,1,2015-08-10 22:40:07.163682,834,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.170.223,Edge Cloud,5.300615,407.49988444737073
24411,aqq,52,5199,42,2015-08-10 22:39:25.024121,2,2015-08-10 22:40:07.582716,3661,112.64.237.181,http://112.64.237.181:443/?r=47405&mType=pcactive,10.164.216.87,Mobile Device,42.0,88.4047619047619
24411,,0,5199,0,2015-08-10 22:40:08.562036,2,2015-08-10 22:40:08.562036,1460,223.202.68.47,,10.164.216.87,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:07.405914,2,2015-08-10 22:40:08.985051,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7644,10.151.8.2,Mobile Device,1.0,1535.0
24411,,0,5199,0,2015-08-10 22:40:10.181693,2,2015-08-10 22:40:10.181693,393,123.151.148.66,,10.164.216.87,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:08.982411,2,2015-08-10 22:40:10.268152,946,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7645,10.151.8.2,Mobile Device,1.0,1483.0
24411,,0,5199,0,2015-08-10 22:40:10.804903,2,2015-08-10 22:40:10.804903,283,122.13.129.12,,10.164.216.87,Mobile Device,0.0,inf
24411,,0,5199,0,2015-08-10 22:40:11.364306,2,2015-08-10 22:40:11.364306,68,117.135.171.250,,10.164.216.87,Mobile Device,0.0,inf
24411,,52,5199,0,2015-08-10 22:40:11.275999,2,2015-08-10 22:40:11.405695,52,223.202.68.47,,10.164.216.87,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:11.045673,2,2015-08-10 22:40:12.449399,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7646,10.151.8.2,Mobile Device,1.0,1535.0
48181,,566,43022,0,2015-08-10 22:40:12.476144,1,2015-08-10 22:40:12.489574,140,210.21.196.6,9-courier.push.apple.com,10.165.133.99,Edge Cloud,5.01343,140.82175277205428
47772,Dalvik/1.6.0 (Linux; U; Android 4.4.2; H60-L02 Build/HDH60-L02),1230,43041,1,2015-08-10 22:40:11.234072,1,2015-08-10 22:40:13.905879,3115,211.151.12.194,http://jma.man.jcloud.com/maengine/jmalog/receiveMobileAppLog.action,10.162.251.103,Mobile Device,1.0,4345.0
48181,,0,43022,0,2015-08-10 22:40:13.666337,1,2015-08-10 22:40:13.666337,64,17.172.238.45,,10.165.133.99,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:13.142123,2,2015-08-10 22:40:14.464323,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7647,10.151.8.2,Mobile Device,1.0,1535.0
12631,,0,43010,0,2015-08-10 22:40:14.558799,1,2015-08-10 22:40:14.558799,40,125.39.247.224,,10.163.57.185,Mobile Device,0.0,inf
24411,,0,5199,0,2015-08-10 22:40:14.621813,2,2015-08-10 22:40:14.621813,283,122.13.129.12,,10.164.216.87,Mobile Device,0.0,inf
24411,,52,5199,0,2015-08-10 22:40:14.435000,2,2015-08-10 22:40:14.644990,52,223.202.68.47,,10.164.216.87,Mobile Device,0.0,inf
24411,MicroMessenger Client,52,5199,34,2015-08-10 22:39:40.822122,2,2015-08-10 22:40:15.184765,2891,120.198.189.100,http://dns.weixin.qq.com/cgi-bin/micromsg-bin/newgetdns?uin=0&clientversion=637666355&scene=0&net=2&md5=ad82b912c982c2b1006bd41c0375fe5c&devicetype=android-18&lan=zh_CN&sigver=1,10.164.216.87,Mobile Device,34.0,86.55882352941177
47772,,0,43041,0,2015-08-10 22:40:15.290810,1,2015-08-10 22:40:15.290810,60,74.125.23.113,,10.162.251.103,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:15.202470,2,2015-08-10 22:40:16.766551,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7648,10.151.8.2,Mobile Device,1.0,1535.0
24411,,52,5199,0,2015-08-10 22:40:17.199056,2,2015-08-10 22:40:17.465291,52,122.13.129.12,,10.164.216.87,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:17.466042,2,2015-08-10 22:40:18.883316,986,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7649,10.151.8.2,Mobile Device,1.0,1523.0
10743,,208,43055,130,2015-08-10 22:38:08.901888,1,2015-08-10 22:40:19.093771,272,122.13.85.15,,10.160.248.54,Mobile Device,130.0,3.6923076923076925
10743,,208,43055,130,2015-08-10 22:38:08.891858,1,2015-08-10 22:40:19.101592,272,122.13.85.15,,10.160.248.54,Mobile Device,130.0,3.6923076923076925
47772,Apache-HttpClient/UNAVAILABLE (java 1.4),483,43041,57,2015-08-10 22:39:21.944544,1,2015-08-10 22:40:19.271388,541,211.151.12.194,http://jma.man.jcloud.com/maengine/jmadata/RealTimeAnalysis,10.162.251.103,Mobile Device,57.0,17.964912280701753
24411,,0,5199,0,2015-08-10 22:40:19.781726,2,2015-08-10 22:40:19.781726,393,123.151.148.66,,10.164.216.87,Mobile Device,0.0,inf
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:18.883316,2,2015-08-10 22:40:20.230998,946,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7650,10.151.8.2,Mobile Device,1.0,1483.0
24411,,112,5199,20,2015-08-10 22:40:00.785530,2,2015-08-10 22:40:21.125275,352,140.206.160.212,,10.164.216.87,Mobile Device,20.0,23.2
24411,MicroMessenger Client,60,5199,29,2015-08-10 22:39:52.042556,2,2015-08-10 22:40:21.281925,1379,103.7.31.157,http://dns.weixin.qq.com/cgi-bin/micromsg-bin/newgetdns?uin=0&clientversion=637666355&scene=0&net=2&md5=ad82b912c982c2b1006bd41c0375fe5c&devicetype=android-18&lan=zh_CN&sigver=1,10.164.216.87,Mobile Device,29.0,49.62068965517241
39931,Android_CellLocation_2.0_HdHgApGjGdMeOcHiMkPnKiJlJiChAfPoOhOgLfPlMgCoHiGfAaAhJoGkPoKpCbHi@w�_41_VER_2015.05.26_10:15:51_VER_2015.05.26_10:15:52;866288028373292;89860115831004589710;Coolpad;Coolpad 8297-T01;19,537,5194,1,2015-08-10 22:40:20.242084,2,2015-08-10 22:40:21.610021,998,10.0.0.172,http://wireless.mapbar.com/position/?gb=02&tp=13&ch=utf-8&ict=2&key=%5BAndroid%5D%5Bp%2BALYukyrS7fedqOnrEaQw%3D%3D%5DeJwz0DFAQGsTMwMDQx0dE0MLUx0zU2NjHV3DGmsAdp0G9w%3D%3D&idx=7651,10.151.8.2,Mobile Device,1.0,1535.0
12631,,0,43010,0,2015-08-10 22:40:22.051006,1,2015-08-10 22:40:22.051006,40,140.205.76.124,,10.163.57.185,Mobile Device,0.0,inf
