Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
46251,QQ/5.7.0.469 CFNetwork/672.0.8 Darwin/14.0.0,43468,43016,6,2015-08-27 17:49:11.982198,1,2015-08-27 17:49:26.702133,4759,163.177.68.213,http://163.177.68.213:80/gchatpic_new/3808121050/3808121050-2437961186-25A3A90B554C2F26DA94DC21528882C1/198?vuin=49970082&term=3&pictype=1003&cldver=5.7.0.469&rf=aio,10.163.179.164,Edge Cloud,19.719935,2445.5962963366765
10333,MicroMessenger Client,427,43011,0,2015-08-27 17:49:14.272469,1,2015-08-27 17:49:14.466381,771,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/clickcommand,10.164.115.226,Mobile Device,0.0,inf
10333,MicroMessenger Client,2487,43011,0,2015-08-27 17:49:13.730397,1,2015-08-27 17:49:14.710335,735,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/mmbiz-bin/bizattr/bizattrsync,10.164.115.226,Edge Cloud,5.979938,538.8015728591166
6631,,0,4186,0,2015-08-27 17:49:14.835565,2,2015-08-27 17:49:14.835565,177,113.200.188.52,,10.161.164.99,Mobile Device,0.0,inf
10333,MicroMessenger Client,2535,43011,0,2015-08-27 17:49:14.680445,1,2015-08-27 17:49:14.868315,736,163.177.89.181,http://szshort.weixin.qq.com/cgi-bin/micromsg-bin/getcontact,10.164.115.226,Edge Cloud,5.18787,630.5092456056146
10333,MicroMessenger Client,427,43011,0,2015-08-27 17:49:16.919448,1,2015-08-27 17:49:17.120346,772,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/clickcommand,10.164.115.226,Mobile Device,0.0,inf
10333,MicroMessenger Client,2051,43011,0,2015-08-27 17:49:16.909446,1,2015-08-27 17:49:17.131349,748,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/mmbiz-bin/bizattr/bizattrsync,10.164.115.226,Edge Cloud,5.221903,536.0114885320543
47921,,1017,43041,0,2015-08-27 17:49:17.597364,1,2015-08-27 17:49:17.701214,418,210.21.196.6,qqmail.weixin.qq.com,10.163.150.209,Edge Cloud,5.1038499999999996,281.1603005574224
10333,MicroMessenger Client,2167,43011,0,2015-08-27 17:49:17.460390,1,2015-08-27 17:49:17.659460,736,163.177.89.181,http://szshort.weixin.qq.com/cgi-bin/micromsg-bin/getcontact,10.164.115.226,Edge Cloud,5.19907,558.3690929339285
47921,MicroMessenger Client,738,43041,0,2015-08-27 17:49:17.576090,1,2015-08-27 17:49:17.800521,714,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getcdndns,10.163.150.209,Edge Cloud,5.224431,277.92500274192537
12143,,516,43025,0,2015-08-27 17:49:18.859994,1,2015-08-27 17:49:18.861528,233,210.21.196.6,www.qq.com,10.162.197.108,Edge Cloud,5.001534,149.75405545578616
10333,,112,43011,0,2015-08-27 17:49:18.870500,1,2015-08-27 17:49:19.055570,216,163.177.68.166,,10.164.115.226,Mobile Device,0.0,inf
10333,,112,43011,0,2015-08-27 17:49:18.930736,1,2015-08-27 17:49:19.224414,216,163.177.68.166,,10.164.115.226,Mobile Device,0.0,inf
6631,,0,4186,0,2015-08-27 17:49:19.484086,2,2015-08-27 17:49:19.484086,40,42.120.142.88,,10.161.164.99,Mobile Device,0.0,inf
47921,MicroMessenger Client,495,43041,0,2015-08-27 17:49:19.637365,1,2015-08-27 17:49:19.950350,749,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.163.150.209,Mobile Device,0.0,inf
47921,,922,43041,2,2015-08-27 17:49:17.698629,1,2015-08-27 17:49:20.208201,1111,58.251.61.163,,10.163.150.209,Mobile Device,2.0,1016.5
47921,MicroMessenger Client,1771,43041,0,2015-08-27 17:49:19.988119,1,2015-08-27 17:49:20.320431,892,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.150.209,Edge Cloud,5.332312,499.40813665817006
10593,,0,43059,0,2015-08-27 17:49:20.560390,1,2015-08-27 17:49:20.560390,40,112.90.140.220,,10.163.27.143,Mobile Device,0.0,inf
41133,,0,4199,0,2015-08-27 17:49:21.585286,2,2015-08-27 17:49:21.585286,52,140.207.135.31,,10.164.147.54,Mobile Device,0.0,inf
47921,MicroMessenger Client,479,43041,0,2015-08-27 17:49:21.867841,1,2015-08-27 17:49:22.030725,717,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getvuserinfo,10.163.150.209,Mobile Device,0.0,inf
37101,,0,43018,0,2015-08-27 17:49:22.634321,1,2015-08-27 17:49:22.634321,40,123.125.114.160,,10.165.205.169,Mobile Device,0.0,inf
37101,,236,43018,1,2015-08-27 17:49:22.634341,1,2015-08-27 17:49:24.328551,140,210.21.196.6,save.ecoma.ourwebpic.com,10.165.205.169,Edge Cloud,6.69421,56.16794214701959
20522,,12461,43019,289,2015-08-27 17:44:33.813395,1,2015-08-27 17:49:23.757592,9252,163.177.20.252,,10.164.12.67,Edge Cloud,294.944197,73.61731548154515
22533,,60,43021,3,2015-08-27 17:49:24.013949,1,2015-08-27 17:49:27.748603,64,14.17.42.53,,10.166.229.84,Mobile Device,3.0,41.333333333333336
10333,,60,43011,0,2015-08-27 17:49:34.230940,1,2015-08-27 17:49:34.295975,60,180.97.33.107,,10.164.115.226,Mobile Device,0.0,inf
28901,,60,43011,21,2015-08-27 17:49:03.308797,1,2015-08-27 17:49:25.103900,260,112.80.248.74,,10.166.107.125,Mobile Device,21.0,15.238095238095237
41133,MicroMessenger Client,798,4199,2,2015-08-27 17:49:23.385625,2,2015-08-27 17:49:26.104154,5653,140.207.54.47,http://minorshort.weixin.qq.com/cgi-bin/micromsg-bin/reportkvcommrsa,10.164.147.54,Mobile Device,2.0,3225.5
10333,,208,43011,9,2015-08-27 17:49:36.312985,1,2015-08-27 17:49:45.494485,208,58.251.152.13,,10.164.115.226,Mobile Device,9.0,46.22222222222222
11973,,0,43053,0,2015-08-27 17:49:26.362116,1,2015-08-27 17:49:26.362116,211,17.172.232.186,,10.161.228.147,Mobile Device,0.0,inf
37101,,208,43018,1,2015-08-27 17:49:27.497370,1,2015-08-27 17:49:29.350704,64,163.177.171.205,,10.165.205.169,Edge Cloud,6.853334,39.688712092537735
37101,,208,43018,3,2015-08-27 17:49:24.500527,1,2015-08-27 17:49:27.518691,144,163.177.171.203,,10.165.205.169,Edge Cloud,8.018164,43.90032431364586
10593,,40,43059,0,2015-08-27 17:49:27.401219,1,2015-08-27 17:49:27.600600,40,112.90.140.220,,10.163.27.143,Mobile Device,0.0,inf
10743,,250,43055,125,2015-08-27 17:47:22.062749,1,2015-08-27 17:49:27.725707,400,58.215.137.211,,10.167.82.204,Mobile Device,125.0,5.2
10333,,0,43011,15,2015-08-27 17:49:28.241694,1,2015-08-27 17:49:43.261241,300,74.125.23.102,,10.164.115.226,Mobile Device,15.0,20.0
10333,MicroMessenger Client,2167,43011,0,2015-08-27 17:49:28.143759,1,2015-08-27 17:49:28.355848,736,163.177.89.181,http://szshort.weixin.qq.com/cgi-bin/micromsg-bin/getcontact,10.164.115.226,Edge Cloud,5.212089,556.974372463709
10743,,250,43055,126,2015-08-27 17:47:22.062752,1,2015-08-27 17:49:28.722461,400,58.215.137.211,,10.167.82.204,Mobile Device,126.0,5.158730158730159
10743,,250,43055,128,2015-08-27 17:47:22.052926,1,2015-08-27 17:49:30.431709,400,58.215.137.211,,10.167.82.204,Mobile Device,128.0,5.078125
10333,,112,43011,12,2015-08-27 17:49:18.931431,1,2015-08-27 17:49:31.110915,216,163.177.68.166,,10.164.115.226,Mobile Device,12.0,27.333333333333332
10743,,250,43055,129,2015-08-27 17:47:22.072772,1,2015-08-27 17:49:31.257343,400,58.215.137.211,,10.167.82.204,Mobile Device,129.0,5.038759689922481
10333,MicroMessenger Client,685,43011,0,2015-08-27 17:49:31.500790,1,2015-08-27 17:49:31.646779,4726,220.249.243.39,http://szminorshort.weixin.qq.com/cgi-bin/micromsg-bin/reportkvcomm,10.164.115.226,Mobile Device,0.0,inf
47921,MicroMessenger Client,495,43041,1,2015-08-27 17:49:30.852839,1,2015-08-27 17:49:31.935328,766,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.163.150.209,Mobile Device,1.0,1261.0
47921,MicroMessenger Client,1771,43041,0,2015-08-27 17:49:31.952641,1,2015-08-27 17:49:32.185213,892,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.150.209,Edge Cloud,5.232572,508.9275407963808
47921,,39249,43041,1,2015-08-27 17:49:30.546532,1,2015-08-27 17:49:32.212687,1998,163.177.84.154,,10.163.150.209,Edge Cloud,6.666155,6187.524892535503
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),415,43011,4,2015-08-27 17:49:28.247691,1,2015-08-27 17:49:33.147429,987,112.90.78.62,http://log.tbs.qq.com/ajax?c=pu&k=,10.164.115.226,Mobile Device,4.0,350.5
10333,,21320,43011,14,2015-08-27 17:49:18.864499,1,2015-08-27 17:49:33.184895,8650,163.177.68.166,http://163.177.68.166/encrypt?qbkey=49ee94469f6378d8085e72b7084826c7,10.164.115.226,Edge Cloud,19.320396000000002,1551.2104410282273
20522,,3585101,43019,501,2015-08-27 17:41:12.259463,1,2015-08-27 17:49:33.532115,137826,112.90.32.40,,10.164.12.67,Edge Cloud,506.272652,7353.600841943167
47921,MicroMessenger Client,495,43041,0,2015-08-27 17:49:34.632658,1,2015-08-27 17:49:34.825239,766,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.163.150.209,Mobile Device,0.0,inf
47921,MicroMessenger Client,1771,43041,0,2015-08-27 17:49:34.843485,1,2015-08-27 17:49:35.025250,944,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.150.209,Edge Cloud,5.181765,523.9527458308124
46251,,0,43016,0,2015-08-27 17:49:35.816961,1,2015-08-27 17:49:35.816961,211,17.172.239.32,,10.163.179.164,Mobile Device,0.0,inf
35695,,0,43041,0,2015-08-27 17:49:36.963502,1,2015-08-27 17:49:36.963502,174,17.172.232.219,,10.162.220.136,Mobile Device,0.0,inf
47921,MicroMessenger Client,495,43041,0,2015-08-27 17:49:37.052747,1,2015-08-27 17:49:37.255324,765,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.163.150.209,Mobile Device,0.0,inf
47921,MicroMessenger Client,495,43041,0,2015-08-27 17:49:37.172833,1,2015-08-27 17:49:37.385446,765,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/statusnotify,10.163.150.209,Mobile Device,0.0,inf
47921,MicroMessenger Client,1771,43041,0,2015-08-27 17:49:37.292827,1,2015-08-27 17:49:37.475356,892,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.163.150.209,Edge Cloud,5.182529,513.841794228262
10333,,208,43011,9,2015-08-27 17:49:48.562277,1,2015-08-27 17:49:57.723172,208,58.251.152.13,,10.164.115.226,Mobile Device,9.0,46.22222222222222
11332,,0,43061,0,2015-08-27 17:49:39.722349,1,2015-08-27 17:49:39.722349,1136,17.172.239.11,,10.167.141.151,Mobile Device,0.0,inf
12143,,3860,43025,27,2015-08-27 17:44:32.353333,1,2015-08-27 17:44:59.842757,4765,17.172.232.185,,10.162.197.108,Mobile Device,27.0,319.44444444444446
48052,,145,43063,0,2015-08-27 17:49:42.624437,1,2015-08-27 17:49:42.625871,64,210.21.196.6,time-ios.apple.com,10.166.18.81,Edge Cloud,5.001434,41.788015197241435
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),13643,43011,29,2015-08-27 17:49:13.748334,1,2015-08-27 17:49:43.586309,1279,112.90.149.65,http://mmbiz.qpic.cn/mmbiz/YKIrt0PATiaA8WOqnPTZ4m2zr0VW5kUCrYiabbOCBycuc3cUiaY2VE5qsbibnicP7l9JWDEWstIiaUic9icsazhlgKEp2w/300?wxtype=jpeg&wxfrom=0 0 0&tp=webp,10.164.115.226,Edge Cloud,34.837975,428.32569918314715
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),42900,43011,33,2015-08-27 17:49:10.198228,1,2015-08-27 17:49:43.586316,11555,112.90.149.65,http://mmbiz.qpic.cn/mmbiz/IIzW3licpV4J3WlqhqeTB3oKUaicY7ROKEXVJEkxFFoKnXoaoUVxp7quAH3dRkCKjGb3b26zYxD2ibS1nTzqoibGag/640?wxtype=jpeg&wxfrom=0,10.164.115.226,Edge Cloud,38.388088,1418.539000952587
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),10607,43011,29,2015-08-27 17:49:13.748333,1,2015-08-27 17:49:43.587172,1116,112.90.149.65,http://mmbiz.qpic.cn/mmbiz/YKIrt0PATiaA8WOqnPTZ4m2zr0VW5kUCrC8qQpUpXZj0dyk854TjSlanur6dSPlCIv3Lh9QUeCtozRAOTRHhPXw/300?wxtype=jpeg&wxfrom=0 0 0&tp=webp,10.164.115.226,Edge Cloud,34.838839,336.49226944675166
46561,,132873,43059,0,2015-08-27 17:49:43.246915,1,2015-08-27 17:49:43.799503,3970,220.249.245.182,,10.164.205.246,Edge Cloud,5.552588,24644.904322092687
30081,,2002,43018,248,2015-08-27 17:45:35.091322,1,2015-08-27 17:49:44.067576,1634,58.56.65.172,,10.162.220.138,Edge Cloud,253.976254,14.316299034790866
20522,%E6%89%8B%E6%9C%BA%E6%B7%98%E5%AE%9D/1070330 CFNetwork/711.1.16 Darwin/14.0.0,480,43019,3,2015-08-27 17:49:40.832085,1,2015-08-27 17:49:44.074287,2965,140.205.163.251,http://adash.m.taobao.com/rest/sur?ak=21380790&av=5.3.2&c=201200%40taobao_iphone_5.3.2&v=3.0&s=c4ce9c46e046178a8d97997432cb542d732fc435&d=U0YTfFaTl%2BwDALaw65BV3KQ1&sv=4.3.6&p=m&t=1440668980&u=&is=1,10.164.12.67,Mobile Device,3.0,1148.3333333333333
10333,,60,43011,0,2015-08-27 17:49:54.405456,1,2015-08-27 17:49:54.470316,60,180.97.33.107,,10.164.115.226,Mobile Device,0.0,inf
10333,,0,43011,34,2015-08-27 17:49:10.150129,1,2015-08-27 17:49:44.782247,468,163.177.158.79,,10.164.115.226,Mobile Device,34.0,13.764705882352942
46561,MicroMessenger Client,1947,43059,0,2015-08-27 17:49:44.655951,1,2015-08-27 17:49:44.862759,860,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.164.205.246,Edge Cloud,5.206808,539.1018835340193
10333,,112,43011,26,2015-08-27 17:49:18.931430,1,2015-08-27 17:49:44.998313,216,163.177.68.166,,10.164.115.226,Mobile Device,26.0,12.615384615384615
46561,MicroMessenger Client,2151,43059,0,2015-08-27 17:49:45.045978,1,2015-08-27 17:49:45.207860,678,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnsobjectdetail,10.164.205.246,Edge Cloud,5.161882,548.0559222392143
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),14043,43011,32,2015-08-27 17:49:13.742365,1,2015-08-27 17:49:46.570302,1710,112.90.149.65,http://mmbiz.qpic.cn/mmbiz/YKIrt0PATiaA8WOqnPTZ4m2zr0VW5kUCrhfTEsSAdtBvhiaPI0x9LHGQFrZDeuzsJMSU9q5EPggtEhFXF9UbTPrA/300?wxtype=jpeg&wxfrom=0 0 0&tp=webp,10.164.115.226,Edge Cloud,37.827937,416.4382530297648
10333,Dalvik/2.1.0 (Linux; U; Android 5.0.1; HUAWEI GRA-UL10 Build/HUAWEIGRA-UL10),46374,43011,36,2015-08-27 17:49:10.204109,1,2015-08-27 17:49:46.575353,11469,112.90.149.65,http://mmbiz.qpic.cn/mmbiz/YKIrt0PATiaCvntrAk7TIYlZgMcTLaMDLjIicfhHWIZibAdUFog5LSIveP922qRyKyhBjTRrn4MqkcjTfsnnG7kbA/640?wxtype=jpeg&wxfrom=0,10.164.115.226,Edge Cloud,41.371244,1398.145049735512
11332,,0,43061,0,2015-08-27 17:49:47.682516,1,2015-08-27 17:49:47.682516,40,17.143.162.152,,10.167.141.151,Mobile Device,0.0,inf
37101,,306,43018,0,2015-08-27 17:49:47.983574,1,2015-08-27 17:49:48.523684,574,17.143.160.92,,10.165.205.169,Mobile Device,0.0,inf
12143,,4119,43025,13,2015-08-27 17:44:54.386011,1,2015-08-27 17:45:08.288462,2720,17.110.227.101,,10.162.197.108,Edge Cloud,18.902451,361.80493206939144
28901,,0,43011,0,2015-08-27 17:49:49.007520,1,2015-08-27 17:49:49.007520,40,112.80.248.74,,10.166.107.125,Mobile Device,0.0,inf
10333,,208,43011,9,2015-08-27 17:50:00.769688,1,2015-08-27 17:50:09.986247,208,58.251.152.13,,10.164.115.226,Mobile Device,9.0,46.22222222222222
46561,MicroMessenger Client,5732,43059,0,2015-08-27 17:49:52.847252,1,2015-08-27 17:49:53.140156,904,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnstimeline,10.164.205.246,Edge Cloud,5.292904,1253.7540828248539
47921,,476,43041,0,2015-08-27 17:49:53.153914,1,2015-08-27 17:49:54.681197,304,210.21.196.6,api.weibo.cn,10.163.150.209,Edge Cloud,6.527283,119.49841917379713
46561,MicroMessenger Client,1787,43059,0,2015-08-27 17:49:53.738261,1,2015-08-27 17:49:53.897022,860,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.164.205.246,Edge Cloud,5.158761,513.1077016361099
10593,,349,43059,0,2015-08-27 17:49:54.040750,1,2015-08-27 17:49:54.123240,215,210.21.196.6,api.device.xiaomi.net,10.163.27.143,Edge Cloud,5.08249,110.96922964924673
10333,,81,43011,0,2015-08-27 17:49:54.446633,1,2015-08-27 17:49:54.450824,65,210.21.196.6,weather.hicloud.com,10.164.115.226,Edge Cloud,5.004191,29.175545058132275
47921,,335,43041,1,2015-08-27 17:49:53.702816,1,2015-08-27 17:49:54.927170,645,123.126.42.42,,10.163.150.209,Mobile Device,1.0,980.0
46561,MicroMessenger Client,2219,43059,0,2015-08-27 17:49:55.089376,1,2015-08-27 17:49:55.252921,790,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnsobjectdetail,10.164.205.246,Edge Cloud,5.163545,582.7391840295766
30081,,130,43018,0,2015-08-27 17:49:55.872581,1,2015-08-27 17:49:55.875074,73,210.21.196.6,124.57.173.222.in-addr.arpa,10.162.220.138,Edge Cloud,5.002493,40.579766928209594
46561,MicroMessenger Client,1787,43059,0,2015-08-27 17:49:55.968371,1,2015-08-27 17:49:56.134958,860,112.90.74.149,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.164.205.246,Edge Cloud,5.166587,512.330480450634
37101,,244,43018,1,2015-08-27 17:50:21.360638,1,2015-08-27 17:50:22.560792,582,112.90.74.148,,10.165.205.169,Mobile Device,1.0,826.0
41133,,0,4199,0,2015-08-27 17:50:22.787431,2,2015-08-27 17:50:22.787431,40,112.80.255.73,,10.164.147.54,Mobile Device,0.0,inf
10981,,596,43011,0,2015-08-27 17:50:23.135187,1,2015-08-27 17:50:24.838872,296,210.21.196.6,www.isg-apple.com.akadns.net,10.166.182.196,Edge Cloud,6.703685,133.0611447286082
28781,,0,43043,0,2015-08-27 17:50:23.198745,1,2015-08-27 17:50:23.198745,40,140.205.152.85,,10.163.143.197,Mobile Device,0.0,inf
47921,,300,43041,0,2015-08-27 17:50:23.518469,1,2015-08-27 17:50:30.802821,128,210.21.196.6,gs-loc.apple.com,10.163.150.209,Edge Cloud,12.284352,34.84107261009779
11171,,321,43046,241,2015-08-27 17:41:41.857243,1,2015-08-27 17:45:43.718210,492,202.91.239.135,,10.166.179.49,Mobile Device,241.0,3.3734439834024896
11171,,321,43046,241,2015-08-27 17:41:41.877638,1,2015-08-27 17:45:43.766019,492,202.91.239.135,,10.166.179.49,Mobile Device,241.0,3.3734439834024896
11171,,321,43046,241,2015-08-27 17:41:41.867149,1,2015-08-27 17:45:43.766019,492,202.91.239.147,,10.166.179.49,Mobile Device,241.0,3.3734439834024896
41133,,0,4199,9,2015-08-27 17:50:14.863967,2,2015-08-27 17:50:24.028915,160,112.80.255.73,,10.164.147.54,Mobile Device,9.0,17.77777777777778
10333,,60,43011,0,2015-08-27 17:50:34.747811,1,2015-08-27 17:50:34.812741,60,180.97.33.107,,10.164.115.226,Mobile Device,0.0,inf
28901,,60,43011,21,2015-08-27 17:50:03.962021,1,2015-08-27 17:50:25.765881,260,112.80.248.73,,10.166.107.125,Mobile Device,21.0,15.238095238095237
