Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
13291,,0,43048,13,2015-08-26 00:37:19.553781,1,2015-08-26 00:37:32.811593,300,74.125.23.100,,10.165.215.197,Mobile Device,13.0,23.076923076923077
41133,,0,4199,0,2015-08-26 00:37:24.364929,2,2015-08-26 00:37:24.364929,121,52.68.151.36,,10.164.147.54,Mobile Device,0.0,inf
41133,,0,4199,0,2015-08-26 00:37:24.364672,2,2015-08-26 00:37:25.101870,1100,112.90.83.104,,10.164.147.54,Mobile Device,0.0,inf
30013,,0,43041,0,2015-08-26 00:37:30.385886,1,2015-08-26 00:37:30.385886,158,17.143.162.216,,10.160.53.25,Mobile Device,0.0,inf
13291,,0,43048,0,2015-08-26 00:37:30.944968,1,2015-08-26 00:37:30.944968,60,74.125.23.101,,10.165.215.197,Mobile Device,0.0,inf
1133,,120,43052,0,2015-08-26 00:37:33.503122,1,2015-08-26 00:37:33.624436,208,163.177.67.188,,10.163.218.196,Mobile Device,0.0,inf
1133,,60,43052,0,2015-08-26 00:37:33.523034,1,2015-08-26 00:37:33.624482,104,163.177.66.11,,10.163.218.196,Mobile Device,0.0,inf
1133,,120,43052,0,2015-08-26 00:37:33.503085,1,2015-08-26 00:37:33.624438,208,163.177.67.189,,10.163.218.196,Mobile Device,0.0,inf
11651,,56,43061,0,2015-08-26 00:41:26.743075,1,2015-08-26 00:41:26.782425,144,60.28.195.120,,172.29.248.200,Mobile Device,0.0,inf
12121,,82,43018,0,2015-08-26 00:46:13.803423,1,2015-08-26 00:46:13.983372,82,202.108.23.105,,172.30.175.195,Mobile Device,0.0,inf
11552,,0,43014,0,2015-08-26 00:46:14.488156,1,2015-08-26 00:46:14.488156,60,74.125.23.113,,172.25.28.91,Mobile Device,0.0,inf
11651,,0,43061,10,2015-08-26 00:46:16.062462,1,2015-08-26 00:46:26.682678,210,172.16.2.245,,172.29.248.200,Mobile Device,10.0,21.0
11651,,4584,43061,58,2015-08-26 00:45:18.410696,1,2015-08-26 00:46:17.295539,958,202.89.233.101,,172.29.248.200,Edge Cloud,63.884843,86.74984142952344
11651,,48,43061,0,2015-08-26 00:46:28.722719,1,2015-08-26 00:46:28.882830,88,121.52.236.8,,172.29.248.200,Mobile Device,0.0,inf
23091,,684,43053,3248,2015-08-25 23:52:42.888451,1,2015-08-26 00:46:51.458377,1152,123.103.93.99,,172.25.105.25,Mobile Device,3248.0,0.5652709359605911
23091,,292,43053,3253,2015-08-25 23:52:38.478329,1,2015-08-26 00:46:51.905115,329,182.92.20.34,,172.25.105.25,Mobile Device,3253.0,0.1909007070396557
23091,,388,43053,3252,2015-08-25 23:52:41.668615,1,2015-08-26 00:46:54.622489,690,183.232.98.178,,172.25.105.25,Mobile Device,3252.0,0.33148831488314884
10712,,76,43042,0,2015-08-26 00:41:54.560155,1,2015-08-26 00:41:54.638763,76,17.253.84.253,,172.21.174.135,Mobile Device,0.0,inf
10712,,76,43042,0,2015-08-26 00:41:54.690143,1,2015-08-26 00:41:54.763475,76,17.253.72.243,,172.21.174.135,Mobile Device,0.0,inf
10712,,76,43042,0,2015-08-26 00:41:54.815156,1,2015-08-26 00:41:54.833589,76,17.253.84.123,,172.21.174.135,Mobile Device,0.0,inf
23091,,996,43053,3253,2015-08-25 23:52:41.659163,1,2015-08-26 00:46:55.449004,1464,110.76.19.13,,172.25.105.25,Mobile Device,3253.0,0.756225023055641
11651,,0,43061,0,2015-08-26 00:46:36.723070,1,2015-08-26 00:46:36.723070,105,172.16.2.245,,172.29.248.200,Mobile Device,0.0,inf
10972,,523,43018,202,2015-08-26 00:38:34.374663,1,2015-08-26 00:41:57.350275,1231,111.206.200.2,,172.28.253.211,Mobile Device,202.0,8.683168316831683
11552,,0,43014,14,2015-08-26 00:46:43.461290,1,2015-08-26 00:46:58.093446,300,74.125.23.100,,172.25.28.91,Mobile Device,14.0,21.428571428571427
11552,,0,43014,15,2015-08-26 00:46:47.138522,1,2015-08-26 00:47:02.572957,300,159.106.121.75,,172.25.28.91,Mobile Device,15.0,20.0
32272,,68,43055,0,2015-08-26 00:46:49.729655,1,2015-08-26 00:46:50.324244,120,163.177.68.158,,172.21.189.104,Mobile Device,0.0,inf
32272,,0,43055,0,2015-08-26 00:46:50.960212,1,2015-08-26 00:46:50.960212,60,216.58.221.132,,172.21.189.104,Mobile Device,0.0,inf
10972,,115,43018,3,2015-08-26 00:46:57.404309,1,2015-08-26 00:47:01.187999,231,111.206.200.2,,172.28.253.211,Mobile Device,3.0,115.33333333333333
23091,,0,43053,0,2015-08-26 00:46:57.577245,1,2015-08-26 00:46:57.577245,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:46:57.939937,1,2015-08-26 00:46:57.939937,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:46:58.360055,1,2015-08-26 00:46:58.360055,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:46:58.906692,1,2015-08-26 00:46:58.906692,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:46:59.314658,1,2015-08-26 00:46:59.314658,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:46:59.713256,1,2015-08-26 00:46:59.713256,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
10972,,77,43018,0,2015-08-26 00:47:00.953508,1,2015-08-26 00:47:01.262519,117,221.5.107.99,,172.28.253.211,Mobile Device,0.0,inf
11651,,296,43061,0,2015-08-26 00:47:04.984022,1,2015-08-26 00:47:05.071781,150,120.80.80.80,wpad.www.huaweimobilewifi.com,172.29.248.200,Edge Cloud,5.087759,87.66138490443434
11651,,56,43061,0,2015-08-26 00:42:26.745043,1,2015-08-26 00:42:26.785195,144,60.28.195.120,,172.29.248.200,Mobile Device,0.0,inf
11552,,183,43014,0,2015-08-26 00:47:12.241981,1,2015-08-26 00:47:13.303642,122,120.80.80.80,mtalk.google.com,172.25.28.91,Edge Cloud,6.061661,50.3162417033879
11552,,110,43014,0,2015-08-26 00:47:12.356961,1,2015-08-26 00:47:12.781060,123,123.126.42.43,,172.25.28.91,Mobile Device,0.0,inf
11552,,0,43014,14,2015-08-26 00:47:12.539539,1,2015-08-26 00:47:27.528201,300,74.125.68.188,,172.25.28.91,Mobile Device,14.0,21.428571428571427
23091,,2268,43053,1048,2015-08-26 00:30:03.815769,1,2015-08-26 00:47:32.662453,3430,58.251.61.174,,172.25.105.25,Mobile Device,1048.0,5.437022900763359
11552,,0,43014,14,2015-08-26 00:47:13.670092,1,2015-08-26 00:47:28.600215,300,216.58.221.132,,172.25.28.91,Mobile Device,14.0,21.428571428571427
23091,,0,43053,0,2015-08-26 00:47:14.091159,1,2015-08-26 00:47:14.091159,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
11552,,0,43014,0,2015-08-26 00:47:14.121054,1,2015-08-26 00:47:14.121054,60,74.125.23.100,,172.25.28.91,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:14.468461,1,2015-08-26 00:47:14.468461,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:14.915132,1,2015-08-26 00:47:14.915132,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:15.293914,1,2015-08-26 00:47:15.293914,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:15.681751,1,2015-08-26 00:47:15.681751,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:16.019196,1,2015-08-26 00:47:16.019196,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
11651,,0,43061,11,2015-08-26 00:47:16.084464,1,2015-08-26 00:47:27.224646,210,172.16.2.245,,172.29.248.200,Mobile Device,11.0,19.09090909090909
11552,,0,43014,15,2015-08-26 00:47:17.258253,1,2015-08-26 00:47:32.738862,300,159.106.121.75,,172.25.28.91,Mobile Device,15.0,20.0
23091,,60,43053,0,2015-08-26 00:47:18.889855,1,2015-08-26 00:47:19.212682,112,202.91.239.154,,172.25.105.25,Mobile Device,0.0,inf
32272,,58,43055,0,2015-08-26 00:47:28.538882,1,2015-08-26 00:47:28.954496,123,123.126.42.43,,172.21.189.104,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:35.782756,1,2015-08-26 00:47:35.782756,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:36.158450,1,2015-08-26 00:47:36.158450,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:36.545168,1,2015-08-26 00:47:36.545168,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:36.889205,1,2015-08-26 00:47:36.889205,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
11651,,0,43061,19,2015-08-26 00:47:37.035005,1,2015-08-26 00:47:56.115644,315,172.16.2.245,,172.29.248.200,Mobile Device,19.0,16.57894736842105
23091,,0,43053,0,2015-08-26 00:47:37.199931,1,2015-08-26 00:47:37.199931,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
23091,,0,43053,0,2015-08-26 00:47:37.595923,1,2015-08-26 00:47:37.595923,60,106.3.74.131,,172.25.105.25,Mobile Device,0.0,inf
34281,,0,5198,19,2015-08-26 00:59:00.574175,2,2015-08-26 00:59:20.352928,324,112.90.74.148,,10.162.102.81,Mobile Device,19.0,17.05263157894737
13291,,114,43048,0,2015-08-26 00:59:23.172873,1,2015-08-26 00:59:23.175792,64,210.21.196.6,www.googleapis.com,10.165.215.197,Edge Cloud,5.002919,35.579228846199584
13291,,0,43048,15,2015-08-26 00:59:23.272882,1,2015-08-26 00:59:38.393048,240,216.58.221.42,,10.165.215.197,Mobile Device,15.0,16.0
30902,,2642,43022,1005,2015-08-26 00:42:59.924649,1,2015-08-26 00:59:45.688168,1723,163.177.71.160,,10.164.99.173,Edge Cloud,1010.763519,4.318517554252964
47751,,0,43041,0,2015-08-26 00:59:26.236768,1,2015-08-26 00:59:26.236768,174,17.172.232.134,,10.163.150.209,Mobile Device,0.0,inf
47751,,0,43041,0,2015-08-26 00:59:35.399979,1,2015-08-26 00:59:35.399979,1266,17.172.232.88,,10.163.150.209,Mobile Device,0.0,inf
13291,,0,43048,0,2015-08-26 00:59:37.587820,1,2015-08-26 00:59:37.587820,60,74.125.23.113,,10.165.215.197,Mobile Device,0.0,inf
13291,,0,43048,14,2015-08-26 00:59:40.281223,1,2015-08-26 00:59:55.195242,300,74.125.23.113,,10.165.215.197,Mobile Device,14.0,21.428571428571427
21331,,126,43050,0,2015-08-26 00:59:40.463753,1,2015-08-26 00:59:41.002912,189,17.143.161.224,,10.160.126.85,Mobile Device,0.0,inf
13291,,0,43048,14,2015-08-26 00:59:44.245539,1,2015-08-26 00:59:59.175453,300,74.125.23.139,,10.165.215.197,Mobile Device,14.0,21.428571428571427
12161,,0,43046,0,2015-08-26 00:59:44.265660,1,2015-08-26 00:59:44.265660,1450,17.110.225.213,,10.161.123.64,Mobile Device,0.0,inf
13291,,0,43048,14,2015-08-26 00:59:44.575919,1,2015-08-26 00:59:59.525450,300,74.125.23.101,,10.165.215.197,Mobile Device,14.0,21.428571428571427
45811,,0,43027,0,2015-08-26 01:00:00.116634,1,2015-08-26 01:00:00.116634,56,210.21.196.6,,10.165.82.126,Mobile Device,0.0,inf
27311,,344,4185,450,2015-08-26 00:47:40.344535,2,2015-08-26 00:55:11.164006,1034,121.40.177.156,,10.162.40.89,Mobile Device,450.0,3.062222222222222
13291,,0,43048,15,2015-08-26 00:59:53.285249,1,2015-08-26 01:00:08.931066,300,216.58.221.42,,10.165.215.197,Mobile Device,15.0,20.0
22472,,3756,43059,10,2015-08-26 00:55:03.960282,1,2015-08-26 00:55:14.163700,9997,17.172.238.21,,10.161.216.86,Mobile Device,10.0,1375.3
12161,,0,43046,0,2015-08-26 00:59:57.689820,1,2015-08-26 00:59:57.689820,40,17.143.161.29,,10.161.123.64,Mobile Device,0.0,inf
45811,,599,43027,0,2015-08-26 00:59:58.288633,1,2015-08-26 00:59:59.998005,249,210.21.196.6,www.baidu.com,10.165.82.126,Edge Cloud,6.709372,126.39036857696965
45811,,1127,43027,69,2015-08-26 00:58:48.820276,1,2015-08-26 00:59:58.544629,1685,123.125.50.64,,10.165.82.126,Mobile Device,69.0,40.7536231884058
45811,,60,43027,0,2015-08-26 00:59:59.986437,1,2015-08-26 01:00:00.126603,104,140.206.160.212,,10.165.82.126,Mobile Device,0.0,inf
45811,,0,43027,0,2015-08-26 01:00:00.206534,1,2015-08-26 01:00:00.206534,64,50.17.215.181,,10.165.82.126,Mobile Device,0.0,inf
45811,Aloha/1.5.6 (iPhone; iOS 7.1.2; Scale/2.00),583,43027,2,2015-08-26 00:59:58.720570,1,2015-08-26 01:00:01.226389,878,121.201.7.28,http://121.201.7.28/v1/constants,10.165.82.126,Mobile Device,2.0,730.5
45811,Aloha/1.5.6 (iPhone; iOS 7.1.2; Scale/2.00),1374,43027,2,2015-08-26 00:59:59.976608,1,2015-08-26 01:00:02.956619,1562,121.201.7.28,http://121.201.7.28/v1/constants/api/endpoint,10.165.82.126,Mobile Device,2.0,1468.0
21613,,76,43027,0,2015-08-26 01:00:04.583072,1,2015-08-26 01:00:04.585768,60,210.21.196.6,xq.ledongli.cn,10.162.130.23,Edge Cloud,5.002696,27.185341663774892
45811,,6961,43027,9,2015-08-26 00:59:59.786313,1,2015-08-26 01:00:08.879019,2076,23.21.233.139,,10.165.82.126,Edge Cloud,14.092706,641.2537095430786
41133,,138,4199,0,2015-08-26 01:00:08.927446,2,2015-08-26 01:00:08.931422,66,210.21.196.6,sa.tuisong.baidu.com,10.164.147.54,Edge Cloud,5.003976,40.7675816190965
41133,,75,4199,0,2015-08-26 01:00:09.066536,2,2015-08-26 01:00:09.325983,190,120.134.33.29,,10.164.147.54,Mobile Device,0.0,inf
41133,,56,4199,0,2015-08-26 01:00:09.186179,2,2015-08-26 01:00:09.366624,96,163.177.71.160,,10.164.147.54,Mobile Device,0.0,inf
13291,,0,43048,15,2015-08-26 01:00:09.240623,1,2015-08-26 01:00:24.617771,300,74.125.23.139,,10.165.215.197,Mobile Device,15.0,20.0
41133,,180,4199,0,2015-08-26 01:00:09.266310,2,2015-08-26 01:00:10.027476,453,202.108.23.105,,10.164.147.54,Mobile Device,0.0,inf
13291,,0,43048,14,2015-08-26 01:00:10.377889,1,2015-08-26 01:00:25.267931,300,74.125.23.139,,10.165.215.197,Mobile Device,14.0,21.428571428571427
21052,,0,43021,0,2015-08-26 01:00:10.614490,1,2015-08-26 01:00:10.614490,174,17.110.228.78,,10.162.238.239,Mobile Device,0.0,inf
11883,,285,43053,0,2015-08-26 00:32:05.148246,1,2015-08-26 00:32:05.152526,71,210.21.196.6,20-courier.push.apple.com,10.161.128.51,Edge Cloud,5.00428,71.1391049261832
