Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
30573,,80,43046,1,2015-08-13 23:50:38.723858,1,2015-08-13 23:50:39.746830,40,123.127.121.166,,10.164.143.47,Edge Cloud,6.022972,19.92371872225207
31292,,0,43010,2,2015-08-13 23:50:40.561475,1,2015-08-13 23:50:43.461652,180,74.125.235.197,,10.160.99.72,Mobile Device,2.0,90.0
31292,,0,43010,3,2015-08-13 23:50:45.055130,1,2015-08-13 23:50:48.885711,180,74.125.235.197,,10.160.99.72,Mobile Device,3.0,60.0
31312,,4010,43026,6,2015-08-13 23:46:05.913376,1,2015-08-13 23:46:12.817465,3638,17.143.163.35,,10.164.49.40,Edge Cloud,11.904088999999999,642.4683148790302
30573,,1105,43046,24480,2015-08-13 17:03:16.391145,1,2015-08-13 23:51:17.266453,884,140.207.225.86,,10.164.143.47,Edge Cloud,24485.875308,0.08123050432059319
20403,,570,43022,0,2015-08-13 23:50:57.272804,1,2015-08-13 23:50:57.286171,142,210.21.196.6,39-courier.push.apple.com,10.165.42.112,Edge Cloud,5.013367,142.02032286884244
31292,,0,43010,2,2015-08-13 23:50:58.462161,1,2015-08-13 23:51:00.866285,180,74.125.235.198,,10.160.99.72,Mobile Device,2.0,90.0
20403,,112,43022,1,2015-08-13 23:50:57.412654,1,2015-08-13 23:50:59.272900,284,17.110.228.206,,10.165.42.112,Mobile Device,1.0,396.0
36681,,40,5198,0,2015-08-13 23:51:04.054911,2,2015-08-13 23:51:04.089250,42,140.205.202.94,,10.160.128.228,Mobile Device,0.0,inf
20403,,0,43022,10,2015-08-13 23:50:57.262745,1,2015-08-13 23:51:08.053494,226,17.143.160.216,,10.165.42.112,Mobile Device,10.0,22.6
31292,,0,43010,2,2015-08-13 23:51:09.293551,1,2015-08-13 23:51:11.794556,180,74.125.235.199,,10.160.99.72,Mobile Device,2.0,90.0
10142,,0,43020,0,2015-08-13 23:31:10.690400,1,2015-08-13 23:31:10.690400,52,202.91.239.140,,10.165.39.163,Mobile Device,0.0,inf
10142,,614,43020,255,2015-08-13 23:26:54.878033,1,2015-08-13 23:31:10.736461,1461,111.206.200.2,,10.165.39.163,Mobile Device,255.0,8.137254901960784
10142,,0,43020,0,2015-08-13 23:31:11.044750,1,2015-08-13 23:31:11.044750,52,163.177.89.162,,10.165.39.163,Mobile Device,0.0,inf
10142,androidsdk,533,43020,56,2015-08-13 23:30:14.624591,1,2015-08-13 23:31:11.044826,539,223.167.80.26,http://vectors.map.qq.com/mobile_map?df=1&idx=132&lv=1&bn=42&imei=862555024281834&package=com.sdu.didi.psnger&sdkver=2.0.31&p=didi,10.165.39.163,Mobile Device,56.0,19.142857142857142
10142,,40,43020,0,2015-08-13 23:31:11.056903,1,2015-08-13 23:31:11.062826,40,163.177.71.185,,10.165.39.163,Mobile Device,0.0,inf
10142,,2319,43020,250,2015-08-13 23:27:00.257690,1,2015-08-13 23:31:11.104811,2060,163.177.71.185,,10.165.39.163,Edge Cloud,255.847121,17.11568995923937
10142,,686,43020,58,2015-08-13 23:30:12.124647,1,2015-08-13 23:31:11.112253,2471,54.223.137.27,http://tdcv3.talkingdata.net/g/d,10.165.39.163,Mobile Device,58.0,54.43103448275862
10142,,1158,43020,59,2015-08-13 23:30:11.944607,1,2015-08-13 23:31:11.114248,3625,163.177.71.185,http://common.diditaxi.com.cn/virtual_mobile/config?datatype=1&vcode=96&suuid=4189F00F76F031454800A8A6D390AF38_780&android_id=ceeb1a40b1be7b90&lng=121.337674&cancel=test0e1124b4f5b5ee006e26b711b258eddf&pixels=720*1280&cpu=Processor%09%3A+ARMv7+Processor+rev+4+%28v7l%29&networkType=3G&imei=862555024281834&os=4.2.2&uuid=892FB2924565149624BC2974851755DA&city_id=4&dviceid=830993545080814e170bc7ab1ef00152&productline=0&model=HUAWEI+G750-T00&appversion=3.9.7&phone=18603061773&maptype=soso&deviceid=830993545080814e170bc7ab1ef00152&sig=54f2b5711cd96a9ca53011e1b5652e8ec477d857&channel=780&lat=30.719976,10.165.39.163,Mobile Device,59.0,81.0677966101695
23791,,112,43055,7,2015-08-13 23:31:03.755608,1,2015-08-13 23:31:11.708365,216,58.251.139.210,,10.164.164.84,Mobile Device,7.0,46.857142857142854
31312,,0,43026,10,2015-08-13 23:31:11.904294,1,2015-08-13 23:31:22.657747,785,17.143.162.147,,10.164.49.40,Mobile Device,10.0,78.5
10142,,0,43020,1,2015-08-13 23:31:10.680992,1,2015-08-13 23:31:12.324311,104,42.62.48.186,,10.165.39.163,Mobile Device,1.0,104.0
10142,,325,43020,0,2015-08-13 23:31:12.138354,1,2015-08-13 23:31:12.366371,260,121.52.236.26,,10.165.39.163,Edge Cloud,5.228017,111.89711127565192
10142,,0,43020,2,2015-08-13 23:31:11.034745,1,2015-08-13 23:31:13.232407,160,163.177.71.185,,10.165.39.163,Mobile Device,2.0,80.0
10142,,0,43020,2,2015-08-13 23:31:10.994863,1,2015-08-13 23:31:13.232407,160,163.177.71.185,,10.165.39.163,Mobile Device,2.0,80.0
10142,,0,43020,2,2015-08-13 23:31:11.036387,1,2015-08-13 23:31:13.234385,160,163.177.71.185,,10.165.39.163,Mobile Device,2.0,80.0
10142,,0,43020,2,2015-08-13 23:31:11.054316,1,2015-08-13 23:31:13.302387,160,120.55.137.47,,10.165.39.163,Mobile Device,2.0,80.0
10142,,84,43020,0,2015-08-13 23:31:13.360342,1,2015-08-13 23:31:13.363749,68,210.21.196.6,cm074.getui.igexin.com,10.165.39.163,Edge Cloud,5.003407,30.37929954528984
10142,,0,43020,2,2015-08-13 23:31:11.030860,1,2015-08-13 23:31:13.792386,208,163.177.71.185,,10.165.39.163,Mobile Device,2.0,104.0
10142,,0,43020,3,2015-08-13 23:31:11.048774,1,2015-08-13 23:31:14.892423,200,163.177.89.162,,10.165.39.163,Mobile Device,3.0,66.66666666666667
10142,,0,43020,3,2015-08-13 23:31:11.026791,1,2015-08-13 23:31:15.002436,156,112.90.140.216,,10.165.39.163,Mobile Device,3.0,52.0
10142,,0,43020,3,2015-08-13 23:31:11.052752,1,2015-08-13 23:31:15.043981,260,163.177.89.162,,10.165.39.163,Mobile Device,3.0,86.66666666666667
10142,,0,43020,0,2015-08-13 23:31:15.088473,1,2015-08-13 23:31:15.088473,272,223.167.80.27,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,4,2015-08-13 23:31:11.032816,1,2015-08-13 23:31:15.502507,200,163.177.71.185,,10.165.39.163,Mobile Device,4.0,50.0
23791,,112,43055,8,2015-08-13 23:31:11.724400,1,2015-08-13 23:31:19.724505,216,58.251.139.210,,10.164.164.84,Mobile Device,8.0,41.0
30573,,2085,43046,1,2015-08-13 23:31:19.656317,1,2015-08-13 23:31:21.109235,864,112.95.150.54,,10.164.143.47,Edge Cloud,6.452918,457.002552953563
23791,,1974,43055,0,2015-08-13 23:31:20.860657,1,2015-08-13 23:31:21.228794,808,58.251.148.164,http://strategy.beacon.qq.com/analytics/upload?mType=beacon,10.164.164.84,Edge Cloud,5.368137,518.2431074318707
20403,,0,43022,0,2015-08-13 23:31:23.747052,1,2015-08-13 23:31:23.747052,174,17.110.229.16,,10.165.42.112,Mobile Device,0.0,inf
20403,,285,43022,0,2015-08-13 23:31:27.251224,1,2015-08-13 23:31:27.254974,71,210.21.196.6,46-courier.push.apple.com,10.165.42.112,Edge Cloud,5.00375,71.14664001998501
20403,,0,43022,0,2015-08-13 23:31:27.331275,1,2015-08-13 23:31:27.331275,64,17.143.161.155,,10.165.42.112,Mobile Device,0.0,inf
23791,,112,43055,7,2015-08-13 23:31:19.724601,1,2015-08-13 23:31:27.714923,216,58.251.139.210,,10.164.164.84,Mobile Device,7.0,46.857142857142854
23791,,290,43055,0,2015-08-13 23:31:28.934864,1,2015-08-13 23:31:47.899481,125,210.21.196.6,monitor.uu.qq.com,10.164.164.84,Edge Cloud,23.964617,17.317197266286374
23791,,778,43055,0,2015-08-13 23:31:29.014864,1,2015-08-13 23:31:29.284905,1060,163.177.67.190,http://monitor.uu.qq.com/analytics/upload,10.164.164.84,Mobile Device,0.0,inf
30573,,2125,43046,1,2015-08-13 23:31:28.763795,1,2015-08-13 23:31:30.029832,924,112.95.150.54,,10.164.143.47,Edge Cloud,6.266037,486.5914452787304
10142,,0,43020,0,2015-08-13 23:31:34.462880,1,2015-08-13 23:31:34.462880,40,163.177.71.185,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,0,2015-08-13 23:31:34.462901,1,2015-08-13 23:31:34.462901,40,120.55.137.47,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,0,2015-08-13 23:31:34.462775,1,2015-08-13 23:31:34.462775,52,42.62.48.186,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,0,2015-08-13 23:31:34.462962,1,2015-08-13 23:31:34.462962,40,163.177.71.185,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,0,2015-08-13 23:31:34.462962,1,2015-08-13 23:31:34.462962,40,163.177.71.185,,10.165.39.163,Mobile Device,0.0,inf
10142,,0,43020,0,2015-08-13 23:31:34.925132,1,2015-08-13 23:31:34.925132,52,163.177.71.185,,10.165.39.163,Mobile Device,0.0,inf
23791,,112,43055,8,2015-08-13 23:31:27.714957,1,2015-08-13 23:31:35.727090,216,58.251.139.210,,10.164.164.84,Mobile Device,8.0,41.0
20403,,0,43022,28,2015-08-13 23:31:09.442699,1,2015-08-13 23:31:37.740095,1444,17.143.161.164,,10.165.42.112,Mobile Device,28.0,51.57142857142857
23791,,112,43055,7,2015-08-13 23:31:35.743085,1,2015-08-13 23:31:43.727728,216,58.251.139.210,,10.164.164.84,Mobile Device,7.0,46.857142857142854
13053,MicroMessenger Client,1340,43013,1,2015-08-13 23:31:47.893552,1,2015-08-13 23:31:49.183945,878,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.166.45.97,Edge Cloud,6.290393,352.60118088011353
31312,,0,43026,17,2015-08-13 23:31:31.945103,1,2015-08-13 23:31:49.356954,511,17.143.162.147,,10.164.49.40,Mobile Device,17.0,30.058823529411764
21912,,258,43024,71430,2015-08-13 03:41:53.337850,1,2015-08-13 23:32:23.520302,270,140.205.195.90,,10.161.158.155,Mobile Device,71430.0,0.007391852162956741
30573,Agoo-sdk-2.0,232,43046,52748,2015-08-13 08:58:22.369192,1,2015-08-13 23:37:30.586128,208,140.205.203.96,http://140.205.203.96:8031/m/21711551/170/AveAG9EQgrATEuvJ4Kna0t98DYhFPoI_bLG3Gq9v9Iwr?c=MHwxNXw3fEF2D%2B%2B%2FvQAAfDB8MXwwNDkwMDkzMDk5fDA0OTAwOTI4NDJ8MXwx&s=MDQ5MDA5MzEwMFFSb0l3OWFnMmxXWGx0WWV4WDF4RXBES0VjRT0=,10.164.143.47,Edge Cloud,52753.216936,0.008340723572058294
10201,,0,43013,0,2015-08-13 23:37:19.422933,1,2015-08-13 23:37:19.422933,211,17.172.232.61,,10.161.237.136,Mobile Device,0.0,inf
11992,,150,43053,1097,2015-08-13 23:14:22.055800,1,2015-08-13 23:32:39.833212,80,42.62.94.172,,10.164.231.171,Edge Cloud,1102.777412,0.20856430091623968
47182,,637,43061,7,2015-08-13 23:37:30.649821,1,2015-08-13 23:37:38.109609,641,163.177.89.180,,10.161.209.193,Mobile Device,7.0,182.57142857142858
47182,MicroMessenger Client,447,43061,0,2015-08-13 23:37:30.779627,1,2015-08-13 23:37:30.949670,1527,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/newreportidkey,10.161.209.193,Mobile Device,0.0,inf
47182,MicroMessenger Client,1278,43061,0,2015-08-13 23:37:30.979695,1,2015-08-13 23:37:31.209608,818,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.161.209.193,Edge Cloud,5.229913,400.7714851088345
47182,MicroMessenger Client,10638,43061,5,2015-08-13 23:37:32.779689,1,2015-08-13 23:37:37.899815,2872,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnstimeline,10.161.209.193,Edge Cloud,10.120125999999999,1334.9636160656498
11992,,467,43053,19,2015-08-13 23:37:39.898590,1,2015-08-13 23:37:59.802031,630,42.62.94.172,,10.164.231.171,Mobile Device,19.0,57.73684210526316
11992,,151,43053,0,2015-08-13 23:37:40.147211,1,2015-08-13 23:37:40.694134,155,163.177.71.147,,10.164.231.171,Mobile Device,0.0,inf
10201,,0,43013,0,2015-08-13 23:37:48.452512,1,2015-08-13 23:37:48.452512,211,17.172.232.61,,10.161.237.136,Mobile Device,0.0,inf
47182,,0,43061,21,2015-08-13 23:37:32.699630,1,2015-08-13 23:37:54.531438,280,112.90.83.48,,10.161.209.193,Mobile Device,21.0,13.333333333333334
47182,Dalvik/2.1.0 (Linux; U; Android 5.1; m2 note Build/LMY47D),4642,43061,21,2015-08-13 23:37:32.759949,1,2015-08-13 23:37:54.541445,1180,112.90.83.48,http://wx.qlogo.cn/mmhead/ver_1/bD3be9IK5xyP9ZrkOB8un6YWkbIKCuhC0K6rJRWUeOLOolo1Xj12Z3qbpD8hHXEYa9zfiaicdSWr4Jm6CeA2EBwzicFB8GWfficTBbz6XXicHFg0/96,10.161.209.193,Edge Cloud,26.781496,217.38890165060235
47182,MicroMessenger Client,2870,43061,16,2015-08-13 23:37:38.069696,1,2015-08-13 23:37:54.541450,970,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.161.209.193,Edge Cloud,21.471754,178.83960481290907
47182,Dalvik/2.1.0 (Linux; U; Android 5.1; m2 note Build/LMY47D),3814,43061,16,2015-08-13 23:37:37.620949,1,2015-08-13 23:37:54.543631,901,163.177.76.85,http://mmsns.qpic.cn/mmsns/JcDicrZBlREgEPTTafCne3RgJenr9HnCYdjJiaAyU5yxJACAba8vw5NUc0HxTrfhK2BY0QQic6Q8ibI/150?tp=webp,10.161.209.193,Edge Cloud,21.922682,215.0740497900759
47182,,148,43061,0,2015-08-13 23:37:54.391375,1,2015-08-13 23:37:54.591120,300,112.90.77.187,,10.161.209.193,Mobile Device,0.0,inf
47182,,0,43061,17,2015-08-13 23:37:37.620947,1,2015-08-13 23:37:54.661011,416,140.207.128.166,,10.161.209.193,Mobile Device,17.0,24.470588235294116
47182,Dalvik/2.1.0 (Linux; U; Android 5.1; m2 note Build/LMY47D),38231,43061,65,2015-08-13 23:37:26.610409,1,2015-08-13 23:38:03.111198,5629,163.177.68.215,http://163.177.68.215/gchatpic_new/2631109273/2631109273-4117140273-301DCFF5CC9EE942D385570A14C99D24/198?vuin=497902993&term=2&cldver=5.8.0.2505&rf=naio&msgTime=1439479904&mType=picGd,10.161.209.193,Edge Cloud,41.500789,1056.8473770462533
47182,,0,43061,2,2015-08-13 23:37:54.391373,1,2015-08-13 23:37:57.050975,3106,112.90.77.187,,10.161.209.193,Mobile Device,2.0,1553.0
47182,,0,43061,30,2015-08-13 23:37:26.610407,1,2015-08-13 23:37:57.260967,360,163.177.68.215,,10.161.209.193,Mobile Device,30.0,12.0
10201,,285,43013,0,2015-08-13 23:37:58.486257,1,2015-08-13 23:37:58.487363,71,210.21.196.6,18-courier.push.apple.com,10.161.237.136,Edge Cloud,5.001106,71.18425404300568
47182,,0,43061,33,2015-08-13 23:37:25.912619,1,2015-08-13 23:37:59.570569,360,112.95.242.194,,10.161.209.193,Mobile Device,33.0,10.909090909090908
10111,,3908,43022,2,2015-08-13 23:33:17.825197,1,2015-08-13 23:33:20.525902,3149,17.110.227.13,,10.166.37.32,Edge Cloud,7.700705,916.4096014585677
30573,,304,43046,1,2015-08-13 23:33:19.817486,1,2015-08-13 23:33:21.569944,452,114.255.206.185,,10.164.143.47,Mobile Device,1.0,756.0
30573,,82,43046,0,2015-08-13 23:38:15.128587,1,2015-08-13 23:38:15.526097,82,202.108.23.105,,10.164.143.47,Mobile Device,0.0,inf
10201,,0,43013,38,2015-08-13 23:37:38.373559,1,2015-08-13 23:38:16.524193,1296,17.143.162.209,,10.161.237.136,Mobile Device,38.0,34.10526315789474
10201,,0,43013,0,2015-08-13 23:38:17.014230,1,2015-08-13 23:38:17.014230,211,17.172.232.61,,10.161.237.136,Mobile Device,0.0,inf
11353,,3884,43059,3,2015-08-13 23:33:36.549839,1,2015-08-13 23:33:40.039814,2989,17.143.161.222,,10.163.129.178,Edge Cloud,8.489975,809.5430198557711
13053,,1543,43013,205,2015-08-13 23:34:54.747004,1,2015-08-13 23:38:20.466770,2173,112.90.74.148,,10.166.45.97,Mobile Device,205.0,18.12682926829268
36681,,496,5198,0,2015-08-13 23:38:21.498733,2,2015-08-13 23:38:21.957401,300,140.207.127.57,,10.160.128.228,Edge Cloud,5.458668,145.82312021907174
21213,,464,43064,65,2015-08-13 22:42:48.076609,1,2015-08-13 22:43:53.338851,428,123.125.125.100,http://shouji.sogou.com/web_ime/mobile.php?durtot=256&h=c95052bc4a1a0f1c&r=wap_mf_qq&v=7.7.2&fc=1,10.165.203.136,Edge Cloud,70.262242,12.695296571948273
11992,,0,43053,0,2015-08-13 22:43:53.852233,1,2015-08-13 22:43:53.852233,389,111.206.200.6,,10.164.231.171,Mobile Device,0.0,inf
11992,,2936,43053,0,2015-08-13 22:43:53.603295,1,2015-08-13 22:43:54.033431,410,59.151.72.173,,10.164.231.171,Edge Cloud,5.430136,616.1908283696762
30842,,0,43020,51,2015-08-13 22:43:54.676816,1,2015-08-13 22:44:30.331924,584,210.21.196.6,free.worldweatheronline.com,10.163.254.178,Mobile Device,51.0,11.450980392156863
21511,,4956,43027,7,2015-08-13 22:43:47.608667,1,2015-08-13 22:43:55.093643,1140,17.167.192.176,,10.163.85.238,Edge Cloud,12.484976,488.2668577016087
11992,,358,43053,0,2015-08-13 22:43:56.523390,1,2015-08-13 22:43:56.933495,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.410105,128.46331078601986
48691,,0,43011,0,2015-08-13 22:43:58.054813,1,2015-08-13 22:43:58.054813,40,112.80.248.74,,10.163.220.228,Mobile Device,0.0,inf
21213,,80,43064,0,2015-08-13 22:43:58.529825,1,2015-08-13 22:43:58.535728,477,163.177.83.184,,10.165.203.136,Mobile Device,0.0,inf
11992,,11050,43053,0,2015-08-13 22:43:58.643451,1,2015-08-13 22:43:59.622243,1079,59.151.72.173,,10.164.231.171,Edge Cloud,5.978792,2028.6706746111922
21511,,5255,43027,5,2015-08-13 22:43:54.148872,1,2015-08-13 22:43:59.808989,1726,17.167.194.149,,10.163.85.238,Edge Cloud,10.660117,654.870861173475
11582,,0,43018,0,2015-08-13 22:43:59.855762,1,2015-08-13 22:43:59.855762,60,74.125.235.192,,10.162.211.156,Mobile Device,0.0,inf
48691,,0,43011,8,2015-08-13 22:44:00.459918,1,2015-08-13 22:44:09.316186,144,221.130.179.36,,10.163.220.228,Mobile Device,8.0,18.0
11992,,776,43053,0,2015-08-13 22:44:00.633594,1,2015-08-13 22:44:01.033603,392,59.151.72.173,,10.164.231.171,Edge Cloud,5.400009,216.29593580306997
48691,,194,43011,0,2015-08-13 22:44:01.476902,1,2015-08-13 22:44:11.803740,119,210.21.196.6,www.google.com,10.163.220.228,Edge Cloud,15.326838,20.421694285540173
11992,,228,43053,0,2015-08-13 22:44:01.433582,1,2015-08-13 22:44:01.853612,337,59.151.72.173,,10.164.231.171,Mobile Device,0.0,inf
48691,,0,43011,8,2015-08-13 22:44:01.881193,1,2015-08-13 22:44:10.821286,180,216.58.221.132,,10.163.220.228,Mobile Device,8.0,22.5
21511,,258,43027,0,2015-08-13 22:44:01.999007,1,2015-08-13 22:44:02.001353,63,210.21.196.6,e.crashlytics.com,10.163.85.238,Edge Cloud,5.002346,64.16989148691434
11992,,358,43053,0,2015-08-13 22:44:02.013611,1,2015-08-13 22:44:02.583806,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.570195,124.77121537037752
11992,,115,43053,0,2015-08-13 22:44:02.833721,1,2015-08-13 22:44:02.953705,191,111.206.200.2,,10.164.231.171,Mobile Device,0.0,inf
21511,,60,43027,0,2015-08-13 22:44:03.099089,1,2015-08-13 22:44:03.719048,104,50.17.202.198,,10.163.85.238,Mobile Device,0.0,inf
11582,,84,43018,0,2015-08-13 22:44:14.127177,1,2015-08-13 22:44:14.168379,84,112.80.248.73,,10.162.211.156,Mobile Device,0.0,inf
11992,MiTalk 701011 (MI 4C;19;zh) 4.4.4,513,43053,65,2015-08-13 22:42:59.234222,1,2015-08-13 22:44:04.583645,804,123.125.102.29,http://mbt.api.chat.mi.com/mapi/mucbroadcast/v3/user/876915666/wall/sense/condition/check,10.164.231.171,Mobile Device,65.0,20.26153846153846
11992,MiTalk 701011 (MI 4C;19;zh) 4.4.4,693,43053,65,2015-08-13 22:42:59.144589,1,2015-08-13 22:44:04.773706,986,111.206.200.6,http://111.206.200.6/notify/v3/user/876915666/list/group?idend1=0&idstart1=0&isall1=false&limit1=50&time=1439476977793&types1=1205&uuid=876915666&s=26C63FC3D682C2FA90EF5F2E6A45B592&token=ODc2OTE1NjY2OjE0Mzg2MjQyNjM6YS01MDE2LTEyNjUteDE%3D,10.164.231.171,Mobile Device,65.0,25.83076923076923
11992,MiTalk 701011 (MI 4C;19;zh) 4.4.4,805,43053,65,2015-08-13 22:42:59.144587,1,2015-08-13 22:44:04.783643,1045,111.206.200.6,http://111.206.200.6/notify/v3/user/876915666/notread/group?msgId1=0&msgId2=0&msgId3=14366256008676268&time=1439476977794&types1=1100%2C1101%2C1102%2C1103&types2=1109%2C1110%2C1111&types3=1201%2C1204%2C1206&uuid=876915666&s=707DD111D9494263E374336094D88BBE&token=ODc2OTE1NjY2OjE0Mzg2MjQyNjM6YS01MDE2LTEyNjUteDE%3D,10.164.231.171,Mobile Device,65.0,28.46153846153846
11992,MiTalk 701011 (MI 4C;19;zh) 4.4.4,457,43053,65,2015-08-13 22:42:59.774206,1,2015-08-13 22:44:05.123701,667,111.206.200.11,http://mmo.api.chat.mi.com/mapi/mmo/v4/quest/getcomplete/876915666?dummy=1&serviceToken=Rdkmr7KwP9RvJBJRTCfH9ufZds2KzlLP0vmq8ztgtbBpDY2vlvUuiaNNA9qZeZfQkIKFITcxbH5dYonLdKsBUZ6rL7hRVjpYWHl1h%2BGCIVo%3D,10.164.231.171,Mobile Device,65.0,17.29230769230769
11992,,523,43053,0,2015-08-13 22:44:05.833689,1,2015-08-13 22:44:06.243847,626,59.151.72.173,,10.164.231.171,Mobile Device,0.0,inf
11992,,358,43053,0,2015-08-13 22:44:06.183138,1,2015-08-13 22:44:06.703811,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.520673,125.89044850147798
11992,,776,43053,0,2015-08-13 22:44:06.802210,1,2015-08-13 22:44:07.262343,392,59.151.72.173,,10.164.231.171,Edge Cloud,5.460133,213.91420318882342
21511,,7134,43027,7,2015-08-13 22:44:02.099044,1,2015-08-13 22:44:09.899251,2841,50.16.197.23,,10.163.85.238,Edge Cloud,12.800207,779.2842725121554
21213,QQMusic 5050028(android 4.2.2),432,43064,0,2015-08-13 22:44:11.511404,1,2015-08-13 22:44:11.709823,1030,163.177.72.166,http://stat.3g.music.qq.com/fcgi-bin/imusic_tj,10.165.203.136,Mobile Device,0.0,inf
30842,,0,43020,0,2015-08-13 22:44:21.861653,1,2015-08-13 22:44:21.861653,101,221.5.88.88,,10.163.254.178,Mobile Device,0.0,inf
11992,,358,43053,0,2015-08-13 22:44:11.593950,1,2015-08-13 22:44:12.293977,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.700027,121.92924700181244
30842,,1038,43020,43,2015-08-13 22:43:29.796611,1,2015-08-13 22:44:13.140689,940,61.158.243.162,,10.163.254.178,Edge Cloud,48.344078,40.915042376027934
11582,,244,43018,0,2015-08-13 22:44:14.076210,1,2015-08-13 22:44:14.218297,131,210.21.196.6,www.baidu.com,10.162.211.156,Edge Cloud,5.142087,72.92758757290571
11992,,358,43053,0,2015-08-13 22:44:14.584005,1,2015-08-13 22:44:15.034096,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.4500910000000005,127.52080653332209
11582,,0,43018,0,2015-08-13 22:44:15.137223,1,2015-08-13 22:44:15.137223,60,74.125.235.192,,10.162.211.156,Mobile Device,0.0,inf
11992,,358,43053,0,2015-08-13 22:44:15.773992,1,2015-08-13 22:44:16.242662,337,59.151.72.173,,10.164.231.171,Edge Cloud,5.46867,127.08757339535937
21233,,18909,43055,649,2015-08-13 22:33:27.286368,1,2015-08-13 22:44:16.397272,14086,58.251.61.174,,10.166.27.47,Edge Cloud,654.110904,50.44251639627154
