Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
22683,WeChat/6.2.3.19 CFNetwork/711.1.16 Darwin/14.0.0,1332158,42241,57,2015-08-04 23:21:48.118247,1,2015-08-04 23:22:45.260309,35709,123.126.121.175,http://mmsns.qpic.cn/mmsns/Zw8LpicJTAGymda9dfKK2HndkhL55omjkxukFibcpXcYaJvRMX0ohuRTONQYKkdoQ03y5TbPNu6mQ/150?tp=webp&length=1334&width=750,172.27.206.68,Edge Cloud,62.142062,22011.934525120843
6643,,466,42275,0,2015-08-04 23:22:45.255945,1,2015-08-04 23:22:45.466260,1019,163.177.67.190,http://eventlog.beacon.qq.com/analytics/upload?mType=beacon?rid=066d3080d25797ca,172.21.22.80,Mobile Device,0.0,inf
6643,,677,42275,0,2015-08-04 23:22:45.276030,1,2015-08-04 23:22:45.516083,7132,163.177.67.190,http://eventlog.beacon.qq.com/analytics/upload?mType=beacon?rid=e02823f8286bd997,172.21.22.80,Mobile Device,0.0,inf
6643,Dalvik/1.6.0 (Linux; U; Android 4.1.1; MI 2S MIUI/JLB54.0),766,42275,0,2015-08-04 23:22:45.856061,1,2015-08-04 23:22:46.205986,448,111.206.200.6,http://api.chat.xiaomi.net/v2/user/0/network/bucket,172.21.22.80,Edge Cloud,5.349925,226.91906895891066
25914,Dalvik/1.6.0 (Linux; U; Android 4.4.4; L36h Build/10.5.1.A.0.292),77743,42262,8,2015-08-04 23:22:38.107731,1,2015-08-04 23:22:46.407760,1924,210.52.216.192,http://material.mediav.com/galileo/20150727/d7b5dd34db65635012ce8c99165dcd30.png,172.26.97.190,Edge Cloud,13.300029,5989.986939126223
21644,,5288,42246,178,2015-08-04 23:15:08.046864,1,2015-08-04 23:18:06.441763,2239,64.233.188.188,,172.25.90.43,Edge Cloud,183.394899,41.04258101529857
44562,,336,42240,2177,2015-08-04 22:46:49.372630,1,2015-08-04 23:23:06.543483,648,111.206.81.91,,172.26.105.134,Mobile Device,2177.0,0.4519981626090951
49067,,732,42278,0,2015-08-04 23:22:46.787369,1,2015-08-04 23:23:31.598255,186,210.21.196.6,shouji.sogou.com,172.25.167.240,Edge Cloud,49.810886,18.4297063095806
61462,,76,42580,0,2015-08-04 23:18:06.885596,1,2015-08-04 23:18:06.960743,76,17.253.72.241,,172.26.241.131,Mobile Device,0.0,inf
6643,Android4.1.1/yyting/Xiaomi/MI 2S/ch_xiaomi/109/Android,1198,42275,0,2015-08-04 23:22:46.706129,1,2015-08-04 23:22:47.626062,1242,42.120.226.92,http://ip.taobao.com/service/getIpInfo2.php?ip=myip&token=XjL5rGa44Enq56NryLfV9PicamSzNyOoC30SgQareg7Qt7Zg7k3VjzL0FTJGlj75yNad53qTk9Q*&q=22337&imei=ODYzMTIxMDI4NjU2NjI3,172.21.22.80,Mobile Device,0.0,inf
6643,Android4.1.1/yyting/Xiaomi/MI 2S/ch_xiaomi/109/Android,599,42275,0,2015-08-04 23:22:46.666282,1,2015-08-04 23:22:47.026542,621,42.120.226.92,http://ip.taobao.com/service/getIpInfo2.php?ip=myip&token=XjL5rGa44Enq56NryLfV9PicamSzNyOoC30SgQareg7Qt7Zg7k3VjzL0FTJGlj75yNad53qTk9Q*&q=22336&imei=ODYzMTIxMDI4NjU2NjI3,172.21.22.80,Mobile Device,0.0,inf
1487,MobileAsset/1.1,504,42240,3,2015-08-04 23:22:43.278793,1,2015-08-04 23:22:47.059035,650,140.174.24.162,http://mesu.apple.com/assets/com_apple_MobileAsset_PKITrustServices_PKITrustData/com_apple_MobileAsset_PKITrustServices_PKITrustData.xml,172.21.90.243,Mobile Device,3.0,384.6666666666667
65378,WeChat/6.2.3.19 CFNetwork/711.1.16 Darwin/14.0.0,157114,42363,3,2015-08-04 23:22:43.744532,1,2015-08-04 23:22:47.109681,4425,125.39.213.118,http://mmsns.qpic.cn/mmsns/uchmtWQh7iaowbfQia1PgnThW7jMbKn7Ut4khtnXAW2qsZzMKWBRnzYicQSqNiaKryAWvePogC4dMxU/0?tp=webp&length=1334&width=750,172.28.230.122,Edge Cloud,8.365149,19310.953098384736
61462,,76,42580,0,2015-08-04 23:18:07.183836,1,2015-08-04 23:18:07.488179,76,17.253.84.123,,172.26.241.131,Mobile Device,0.0,inf
21644,MicroMessenger Client,479,42246,0,2015-08-04 23:22:47.177259,1,2015-08-04 23:22:47.794505,664,140.207.135.32,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,172.25.90.43,Mobile Device,0.0,inf
31912,,52,42262,0,2015-08-04 23:22:47.793602,1,2015-08-04 23:22:47.903629,104,140.207.54.116,,172.27.115.131,Mobile Device,0.0,inf
31912,,1499,42262,3,2015-08-04 23:22:44.731407,1,2015-08-04 23:22:47.933654,1778,140.206.160.212,,172.27.115.131,Mobile Device,3.0,1092.3333333333333
31912,,52,42262,0,2015-08-04 23:22:47.893652,1,2015-08-04 23:22:47.983623,104,140.207.54.116,,172.27.115.131,Mobile Device,0.0,inf
61462,,76,42580,0,2015-08-04 23:18:07.742552,1,2015-08-04 23:18:07.994678,76,17.253.84.125,,172.26.241.131,Mobile Device,0.0,inf
31912,,60,42262,0,2015-08-04 23:22:47.923587,1,2015-08-04 23:22:48.003617,104,140.207.54.116,,172.27.115.131,Mobile Device,0.0,inf
6643,,2331,42275,0,2015-08-04 23:22:47.956042,1,2015-08-04 23:22:54.286442,3195,163.177.66.11,http://monitor.uu.qq.com/analytics/upload,172.21.22.80,Mobile Device,0.0,inf
31912,MicroMessenger Client,479,42262,0,2015-08-04 23:22:47.943692,1,2015-08-04 23:22:48.178361,706,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getboundharddevices,172.27.115.131,Mobile Device,0.0,inf
32181,,225,42579,0,2015-08-04 23:22:48.213204,1,2015-08-04 23:22:48.216192,59,210.21.196.6,us.sinaimg.cn,172.29.97.96,Edge Cloud,5.002988,56.766076592628245
31912,MicroMessenger Client,479,42262,0,2015-08-04 23:22:47.943714,1,2015-08-04 23:22:48.221689,706,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getcontactlabellist,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,494,42262,0,2015-08-04 23:22:47.953514,1,2015-08-04 23:22:48.240941,793,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/iphonereg,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,479,42262,0,2015-08-04 23:22:47.973504,1,2015-08-04 23:22:48.241192,701,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,479,42262,0,2015-08-04 23:22:47.983591,1,2015-08-04 23:22:48.259308,701,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,423,42262,0,2015-08-04 23:22:48.023737,1,2015-08-04 23:22:48.268629,582,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmbatchemojidownload,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,758,42262,0,2015-08-04 23:22:47.983591,1,2015-08-04 23:22:48.269280,777,140.206.160.234,http://minorshort.weixin.qq.com/cgi-bin/micromsg-bin/reportstrategy,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,479,42262,0,2015-08-04 23:22:48.003572,1,2015-08-04 23:22:48.270649,701,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,172.27.115.131,Mobile Device,0.0,inf
31912,MicroMessenger Client,1859,42262,0,2015-08-04 23:22:47.993471,1,2015-08-04 23:22:48.271433,641,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getemotionlist,172.27.115.131,Edge Cloud,5.277962,473.66767703139965
31912,MicroMessenger Client,698,42262,0,2015-08-04 23:22:47.973486,1,2015-08-04 23:22:48.271824,636,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/getcdndns,172.27.115.131,Edge Cloud,5.298338,251.77706669525423
31912,MicroMessenger Client,423,42262,0,2015-08-04 23:22:48.073752,1,2015-08-04 23:22:48.278806,583,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/oplog,172.27.115.131,Mobile Device,0.0,inf
6643,Dalvik/1.6.0 (Linux; U; Android 4.1.1; MI 2S MIUI/JLB54.0),766,42275,0,2015-08-04 23:22:48.446041,1,2015-08-04 23:22:48.766253,448,111.206.200.6,http://api.chat.xiaomi.net/v2/user/0/network/bucket,172.21.22.80,Edge Cloud,5.320212,228.18639557972503
65378,,7223,42363,4,2015-08-04 23:22:44.335457,1,2015-08-04 23:22:49.177629,2412,206.190.36.124,,172.28.230.122,Edge Cloud,9.842172,978.950581233492
31912,MicroMessenger Client,1907,42262,0,2015-08-04 23:22:48.963449,1,2015-08-04 23:22:49.258405,830,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,172.27.115.131,Edge Cloud,5.294956,516.9070337883827
39612,,42,9479,0,2015-08-04 23:22:49.560344,2,2015-08-04 23:22:49.860556,82,163.177.90.115,,172.26.93.138,Mobile Device,0.0,inf
31912,MicroMessenger Client,1895,42262,0,2015-08-04 23:22:49.403742,1,2015-08-04 23:22:49.730747,725,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnspreloadingtimeline,172.27.115.131,Edge Cloud,5.327005,491.8335912956718
31912,MicroMessenger Client,1499,42262,0,2015-08-04 23:22:49.413580,1,2015-08-04 23:22:49.740812,644,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/mmsnsobjectdetail,172.27.115.131,Edge Cloud,5.327232,402.27269996876424
47743,,7925,20836,4,2015-08-04 23:22:44.921481,2,2015-08-04 23:22:49.915543,1281,17.167.194.123,,172.31.117.61,Edge Cloud,9.994062,921.1469770749871
