Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,55183,42273,5,2015-08-10 22:40:01.622408,1,2015-08-10 22:40:07.252507,7731,112.90.83.48,http://wx.qlogo.cn/mmopen/jMgKSpH03zOCIZ4tLoiaBJJQBqUoaF3pLl9PfXKW5hTnYTZ1l6mLYVTHlJUGNbCdIzWWOdaCRhRp9mhzEpOWaM5vtDu8LuUpN/96,10.165.45.64,Edge Cloud,10.630099000000001,5918.477334971198
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,59400,42273,5,2015-08-10 22:40:01.632424,1,2015-08-10 22:40:07.282624,7820,112.90.83.48,http://wx.qlogo.cn/mmopen/jMgKSpH03zOCIZ4tLoiaBJJQBqUoaF3pLl9PfXKW5hTnYTZ1l6mLYVTHlJUGNbCdIzWWOdaCRhRp9mhzEpOWaM5vtDu8LuUpN/96,10.165.45.64,Edge Cloud,10.6502,6311.618561153781
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,69047,42273,5,2015-08-10 22:40:01.612294,1,2015-08-10 22:40:07.282626,9109,112.90.83.48,http://wx.qlogo.cn/mmopen/jMgKSpH03zOCIZ4tLoiaBJJQBqUoaF3pLl9PfXKW5hTnYTZ1l6mLYVTHlJUGNbCdIzWWOdaCRhRp9mhzEpOWaM5vtDu8LuUpN/96,10.165.45.64,Edge Cloud,10.670332,7324.608081547978
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,53131,42273,5,2015-08-10 22:40:01.632422,1,2015-08-10 22:40:07.282627,7287,112.90.83.48,http://wx.qlogo.cn/mmopen/jMgKSpH03zOCIZ4tLoiaBJJQBqUoaF3pLl9PfXKW5hTnYTZ1l6mLYVTHlJUGNbCdIzWWOdaCRhRp9mhzEpOWaM5vtDu8LuUpN/96,10.165.45.64,Edge Cloud,10.650205,5672.942445708792
21573,,168,42257,0,2015-08-10 22:40:07.477844,1,2015-08-10 22:40:07.677821,272,122.13.85.13,,10.163.18.246,Mobile Device,0.0,inf
17417,,1744,42264,0,2015-08-10 22:40:07.898425,1,2015-08-10 22:40:08.547261,1744,114.251.28.39,,10.162.14.70,Mobile Device,0.0,inf
19412,,4132,42246,18,2015-08-10 22:35:10.622587,1,2015-08-10 22:35:28.630107,13655,17.110.226.208,,10.164.203.244,Mobile Device,18.0,988.1666666666666
17417,,1063,42264,0,2015-08-10 22:40:08.768375,1,2015-08-10 22:40:09.217141,1308,114.251.28.39,,10.162.14.70,Mobile Device,0.0,inf
29823,,542,42253,0,2015-08-10 22:40:09.693228,1,2015-08-10 22:40:10.569805,92,112.90.78.169,,10.162.121.82,Edge Cloud,5.876577,107.88593427772663
17417,,1492,42264,1,2015-08-10 22:40:08.089818,1,2015-08-10 22:40:09.858449,3111,202.106.80.104,,10.162.14.70,Mobile Device,1.0,4603.0
21573,,168,42257,0,2015-08-10 22:40:09.819044,1,2015-08-10 22:40:10.019137,272,122.13.85.13,,10.163.18.246,Mobile Device,0.0,inf
41031,,112,42240,34,2015-08-10 22:39:35.387781,1,2015-08-10 22:40:10.318712,220,163.177.84.157,,10.165.78.13,Mobile Device,34.0,9.764705882352942
3221,Agoo-sdk-2.0,380,9478,69,2015-08-10 22:39:00.876991,2,2015-08-10 22:40:10.379926,573,140.205.203.94,http://140.205.203.94:8032/m/21711551/151/AsAXRQR4-QXTx4orrkw92WKzkNlvCYgvA7gsvQ-oJv0z?c=MHwyfDd877%2B9DAYlAAB8MHwxfDA0ODk4ODMwOTl8MDQ4OTg4MDY5MXwxfDE%3D&s=MDQ4OTg4MzEwMDV6MTFXZVNvWk9URm96T1ZCRGxiY0dzd0lSWT0=,10.164.161.127,Mobile Device,69.0,13.81159420289855
34568,,64,42262,2,2015-08-10 22:40:10.731376,1,2015-08-10 22:40:13.250477,353,17.172.238.201,,10.161.47.80,Mobile Device,2.0,208.5
34568,,220,42262,4,2015-08-10 22:40:10.731377,1,2015-08-10 22:40:15.286301,4071,17.143.163.24,,10.161.47.80,Mobile Device,4.0,1072.75
17417,,14177,42264,6,2015-08-10 22:40:04.915169,1,2015-08-10 22:40:10.948801,15415,202.106.80.104,,10.162.14.70,Mobile Device,6.0,4932.0
11471,,92,42257,0,2015-08-10 22:40:10.908929,1,2015-08-10 22:40:11.029127,180,10.0.0.172,,10.151.20.162,Mobile Device,0.0,inf
34568,,1743,42262,5,2015-08-10 22:40:06.201492,1,2015-08-10 22:40:11.391782,3020,58.251.61.174,,10.161.47.80,Mobile Device,5.0,952.6
34568,,60,42262,0,2015-08-10 22:40:11.191626,1,2015-08-10 22:40:11.391676,104,163.177.89.181,,10.161.47.80,Mobile Device,0.0,inf
34568,,60,42262,0,2015-08-10 22:40:11.191624,1,2015-08-10 22:40:11.391677,104,163.177.89.181,,10.161.47.80,Mobile Device,0.0,inf
34568,,60,42262,0,2015-08-10 22:40:11.191624,1,2015-08-10 22:40:11.391675,104,163.177.89.181,,10.161.47.80,Mobile Device,0.0,inf
8733,,112,42274,31,2015-08-10 22:39:40.157969,1,2015-08-10 22:40:11.532865,220,163.177.84.147,,10.162.215.82,Mobile Device,31.0,10.709677419354838
9622,MicroMessenger Client,495,42243,0,2015-08-10 22:40:11.177147,1,2015-08-10 22:40:11.542542,713,140.207.54.116,http://short.weixin.qq.com/cgi-bin/micromsg-bin/appcenter,10.165.43.127,Mobile Device,0.0,inf
9622,MicroMessenger Client,1154,42243,0,2015-08-10 22:40:11.346987,1,2015-08-10 22:40:11.616954,764,140.207.54.116,http://short.weixin.qq.com/cgi-bin/mmbiz-bin/usrmsg/getserviceapplist,10.165.43.127,Edge Cloud,5.269967,363.9491480686691
34441,,40,42580,0,2015-08-10 22:40:11.636433,1,2015-08-10 22:40:11.705704,52,120.197.97.126,,10.163.250.252,Mobile Device,0.0,inf
34441,,40,42580,0,2015-08-10 22:40:11.646576,1,2015-08-10 22:40:11.717451,52,120.197.97.126,,10.163.250.252,Mobile Device,0.0,inf
34568,MicroMessenger Client,494,42262,0,2015-08-10 22:40:11.231495,1,2015-08-10 22:40:12.074510,797,163.177.89.181,http://szshort.weixin.qq.com/cgi-bin/micromsg-bin/iphonereg,10.161.47.80,Mobile Device,0.0,inf
34568,MicroMessenger Client,495,42262,0,2015-08-10 22:40:11.211533,1,2015-08-10 22:40:12.074344,716,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getcontactlabellist,10.161.47.80,Mobile Device,0.0,inf
9903,,40,42240,0,2015-08-10 22:40:12.202489,1,2015-08-10 22:40:12.245619,64,210.14.153.156,,10.160.210.131,Mobile Device,0.0,inf
34568,MicroMessenger Client,479,42262,0,2015-08-10 22:40:11.371498,1,2015-08-10 22:40:12.274356,711,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,10.161.47.80,Mobile Device,0.0,inf
34568,MicroMessenger Client,479,42262,1,2015-08-10 22:40:11.231494,1,2015-08-10 22:40:12.274355,716,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getboundharddevices,10.161.47.80,Mobile Device,1.0,1195.0
21573,,168,42257,0,2015-08-10 22:40:12.139021,1,2015-08-10 22:40:12.319326,272,122.13.85.13,,10.163.18.246,Mobile Device,0.0,inf
34568,MicroMessenger Client,754,42262,1,2015-08-10 22:40:11.371497,1,2015-08-10 22:40:12.514401,706,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getcdndns,10.161.47.80,Edge Cloud,6.142904,237.67260566012428
34568,MicroMessenger Client,1202,42262,1,2015-08-10 22:40:11.391648,1,2015-08-10 22:40:12.514742,711,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getemotionlist,10.161.47.80,Edge Cloud,6.123094,312.4237517830038
34568,MicroMessenger Client,3015,42262,1,2015-08-10 22:40:11.391672,1,2015-08-10 22:40:12.574748,704,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmbatchemojidownload,10.161.47.80,Edge Cloud,6.183076,601.480557573609
34568,MicroMessenger Client,479,42262,1,2015-08-10 22:40:11.391646,1,2015-08-10 22:40:12.674206,711,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,10.161.47.80,Mobile Device,1.0,1190.0
34568,MicroMessenger Client,479,42262,1,2015-08-10 22:40:11.391671,1,2015-08-10 22:40:12.694138,711,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/getpackagelist,10.161.47.80,Mobile Device,1.0,1190.0
34568,MicroMessenger Client,531,42262,1,2015-08-10 22:40:11.391674,1,2015-08-10 22:40:13.051673,1074,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/oplog,10.161.47.80,Mobile Device,1.0,1605.0
8733,MicroMessenger Client,1475,42274,0,2015-08-10 22:40:12.943929,1,2015-08-10 22:40:13.075846,928,58.251.61.175,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmsnssync,10.162.215.82,Edge Cloud,5.131917,468.24607646616266
34568,MicroMessenger Client,1719,42262,0,2015-08-10 22:40:12.571822,1,2015-08-10 22:40:13.193906,652,163.177.89.181,http://szextshort.weixin.qq.com/cgi-bin/micromsg-bin/mmbatchemojidownload,10.161.47.80,Edge Cloud,5.622084,421.72973580615303
34568,MicroMessenger Client,810,42262,1,2015-08-10 22:40:11.391647,1,2015-08-10 22:40:13.231641,1330,163.177.83.213,http://szminorshort.weixin.qq.com/cgi-bin/micromsg-bin/reportstrategy,10.161.47.80,Mobile Device,1.0,2140.0
29823,,80,42253,0,2015-08-10 22:40:13.244572,1,2015-08-10 22:40:13.421042,1576,120.197.97.126,,10.162.121.82,Mobile Device,0.0,inf
9622,MicroMessenger Client,874,42243,0,2015-08-10 22:40:13.187155,1,2015-08-10 22:40:13.497092,675,140.207.54.116,http://short.weixin.qq.com/cgi-bin/mmpay-bin/hongbao,10.165.43.127,Edge Cloud,5.309937,291.7172086975797
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,557,42273,0,2015-08-10 22:40:13.362832,1,2015-08-10 22:40:13.630236,527,163.177.68.190,http://down.qq.com/iedsafe/Client/ios/2033/config2.xml,10.165.45.64,Edge Cloud,5.267404,205.79397365381504
38001,,0,42576,0,2015-08-10 22:40:13.655528,1,2015-08-10 22:40:13.655528,130,223.202.36.53,,10.160.124.130,Mobile Device,0.0,inf
21573,,64,42257,26,2015-08-10 22:39:47.137522,1,2015-08-10 22:40:13.659172,304,61.135.185.139,,10.163.18.246,Mobile Device,26.0,14.153846153846153
6583,全民突击-全球第一真人实时对战FPS枪战手游 1.7.0 rv:2505 (iPhone; iPhone OS 8.1.3; zh_CN),1272,42273,0,2015-08-10 22:40:13.352708,1,2015-08-10 22:40:13.757466,1464,140.206.160.226,http://msdk.qq.com/auth/wxexpired_login/?appid=wx21d9c743f261c238&version=2.3.6i&timestamp=1439217613&sig=5e89b4369118a43a327ec95777ff1c14&encode=1&algorithm=v1&user-agent=ios_sdk,10.165.45.64,Mobile Device,0.0,inf
38212,,0,42240,0,2015-08-10 22:40:14.388270,1,2015-08-10 22:40:14.388270,158,17.143.163.93,,10.164.202.71,Mobile Device,0.0,inf
21573,,0,42257,0,2015-08-10 22:40:14.479241,1,2015-08-10 22:40:14.479241,40,112.80.255.36,,10.163.18.246,Mobile Device,0.0,inf
21573,,168,42257,0,2015-08-10 22:40:14.479240,1,2015-08-10 22:40:14.639489,272,122.13.85.13,,10.163.18.246,Mobile Device,0.0,inf
6583,WeFire/2505 CFNetwork/711.1.16 Darwin/14.0.0,827,42273,2,2015-08-10 22:40:13.623030,1,2015-08-10 22:40:15.782608,637,112.90.51.160,http://dlied1.qq.com/iedsafe/Client/ios/2033/config2.xml?mkey=55c8913e22334785&f=2384&p=.xml,10.165.45.64,Edge Cloud,7.159578,204.48132557533418
