Cell Identity(CI),User Agent,Downlink traffic,Location Area Code(LAC),Duration,Start Time,Radio Access Type(RAT),End Time,Uplink traffic,Destination IP,URL,Source IP,Offloading Decision,Latency,Throughput
50582,,156,20861,3,2015-08-07 00:17:11.961782,2,2015-08-07 00:17:15.324053,120,112.64.237.181,,172.30.131.11,Edge Cloud,8.362271,33.00538812961216
50582,,312,20861,7,2015-08-07 00:17:12.081315,2,2015-08-07 00:17:19.668841,180,163.177.76.80,,172.30.131.11,Edge Cloud,12.587526,39.08631449897303
50582,,312,20861,7,2015-08-07 00:17:12.642291,2,2015-08-07 00:17:20.143652,180,140.207.234.15,,172.30.131.11,Edge Cloud,12.501361,39.355714949756276
35613,,82,42579,0,2015-08-07 00:17:12.846176,1,2015-08-07 00:17:13.244848,82,61.135.185.18,,172.27.145.215,Mobile Device,0.0,inf
35613,,0,42579,0,2015-08-07 00:17:12.920694,1,2015-08-07 00:17:12.920694,44,123.126.50.196,,172.27.145.215,Mobile Device,0.0,inf
35613,,44,42579,0,2015-08-07 00:17:12.981506,1,2015-08-07 00:17:13.306352,40,123.126.50.196,,172.27.145.215,Edge Cloud,5.324846,15.775104106297158
35613,,81,42579,0,2015-08-07 00:17:13.046355,1,2015-08-07 00:17:13.553347,133,64.233.188.188,,172.27.145.215,Mobile Device,0.0,inf
50582,,0,20861,6,2015-08-07 00:17:06.660736,2,2015-08-07 00:17:13.121205,120,112.90.140.221,,172.30.131.11,Mobile Device,6.0,20.0
50582,,0,20861,9,2015-08-07 00:17:03.319958,2,2015-08-07 00:17:13.160867,240,163.177.76.83,,172.30.131.11,Mobile Device,9.0,26.666666666666668
3432,Agoo-sdk-2.0,949,42580,1207,2015-08-06 23:57:26.381180,1,2015-08-07 00:17:33.438356,1410,140.205.203.102,http://140.205.203.102:8011/rest/api3.do?ttid=android%40umeng&deviceId=AsrSHyExgJ6x7XaizwiFLJywnCgnz-6YghADpJ8I7Uw3&t=1438876643&imei=865826010954248&appKey=umeng%3A5041a7745270151a3b000016&v=6.0&sign=1d720c04fdaa7e4d69e8af9aa365590b&data=%7B%22c1%22%3A%22GN180%22%2C%22c2%22%3A%22865826010954248%22%2C%22agooSdkVersion%22%3A20131220%2C%22vote%22%3A%22remote%22%2C%22c0%22%3A%22GiONEE%22%2C%22c6%22%3A%229231ec8dccf74d3e%22%2C%22c5%22%3A%22MT-SOCYEESG5T7LKZU4%22%2C%22c4%22%3A%22b8%3Ab4%3A2e%3A12%3A2e%3Ad8%22%2C%22c3%22%3A%22460018782950638%22%2C%22appPackage%22%3A%22com.hz.LingLing.ui%22%2C%22deviceId%22%3A%22AsrSHyExgJ6x7XaizwiFLJywnCgnz-6YghADpJ8I7Uw3%22%7D&api=mtop.push.msg.new&imsi=460018782950638&nt=3g&apn=3GNET&lac=42580&cid=229195048,172.30.203.41,Mobile Device,1207.0,1.9544324772162387
10740,Weibo/4534 CFNetwork/711.1.16 Darwin/14.0.0,106058,42258,24,2015-08-07 00:17:12.032797,1,2015-08-07 00:18:21.123512,12824,112.90.246.87,http://ww3.sinaimg.cn/wap720/67bf3711jw1eus60f94kwj20c8097gm3.jpg,172.29.73.110,Edge Cloud,74.090715,1604.5465346096335
40178,,0,42579,0,2015-08-07 00:17:14.516686,1,2015-08-07 00:17:14.516686,40,122.13.129.16,,172.29.209.70,Mobile Device,0.0,inf
52441,%E8%85%BE%E8%AE%AF%E6%96%B0%E9%97%BB473(android),7888,42258,15,2015-08-07 00:16:59.088346,1,2015-08-07 00:17:14.608769,603,112.90.140.205,http://t1.qlogo.cn/mbloghead/4fd4a9c12328da2a5c42/50,172.25.193.194,Edge Cloud,20.520423,413.7828932668688
37082,,0,42270,0,2015-08-07 00:17:15.023929,1,2015-08-07 00:17:15.023929,241,17.143.163.20,,172.31.77.185,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.028694,1,2015-08-07 00:17:15.028694,40,223.202.68.93,,172.29.209.70,Mobile Device,0.0,inf
15933,,222,42294,0,2015-08-07 00:17:15.241697,1,2015-08-07 00:17:16.585197,154,210.21.196.6,p14-content.icloud.com.akadns.net,172.31.42.141,Edge Cloud,6.3435,59.27327185307796
40178,,0,42579,0,2015-08-07 00:17:15.482388,1,2015-08-07 00:17:15.482388,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.492660,1,2015-08-07 00:17:15.492660,40,42.62.94.186,,172.29.209.70,Mobile Device,0.0,inf
50582,,208,20861,7,2015-08-07 00:17:15.583020,2,2015-08-07 00:17:23.127315,60,163.177.76.82,,172.30.131.11,Edge Cloud,12.544295,21.36429348959029
40178,,0,42579,0,2015-08-07 00:17:15.732158,1,2015-08-07 00:17:15.732158,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,5947,42579,30,2015-08-07 00:16:45.521502,1,2015-08-07 00:17:15.751846,1168,111.206.200.5,,172.29.209.70,Edge Cloud,35.230344,201.95658606115228
40178,,0,42579,0,2015-08-07 00:17:15.751861,1,2015-08-07 00:17:15.751861,40,111.206.200.5,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.751904,1,2015-08-07 00:17:15.751904,40,106.39.177.25,,172.29.209.70,Mobile Device,0.0,inf
40178,,15356,42579,27,2015-08-07 00:16:48.181835,1,2015-08-07 00:17:15.781300,2207,42.62.57.8,,172.29.209.70,Edge Cloud,32.599464999999995,538.7511727569763
40178,,7881,42579,42,2015-08-07 00:16:33.069208,1,2015-08-07 00:17:15.784671,4053,42.62.94.186,,172.29.209.70,Edge Cloud,47.715463,250.10760138699692
40178,,7773,42579,31,2015-08-07 00:16:44.039635,1,2015-08-07 00:17:15.798598,2420,42.62.57.8,,172.29.209.70,Edge Cloud,36.758963,277.2929149279864
40178,,0,42579,0,2015-08-07 00:17:15.861926,1,2015-08-07 00:17:15.861926,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.871981,1,2015-08-07 00:17:15.871981,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.872014,1,2015-08-07 00:17:15.872014,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882298,1,2015-08-07 00:17:15.882298,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882213,1,2015-08-07 00:17:15.882213,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882213,1,2015-08-07 00:17:15.882213,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882213,1,2015-08-07 00:17:15.882213,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882334,1,2015-08-07 00:17:15.882334,40,42.62.57.8,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:15.882334,1,2015-08-07 00:17:15.882334,40,111.206.200.5,,172.29.209.70,Mobile Device,0.0,inf
50582,,156,20861,3,2015-08-07 00:17:15.902306,2,2015-08-07 00:17:19.167295,120,112.90.140.221,,172.30.131.11,Edge Cloud,8.264989,33.39387384544614
40178,,12149,42579,31,2015-08-07 00:16:44.049542,1,2015-08-07 00:17:15.931325,6982,42.62.57.8,,172.29.209.70,Edge Cloud,36.881783,518.7113649033726
40178,,11127,42579,31,2015-08-07 00:16:44.811612,1,2015-08-07 00:17:15.931168,4550,42.62.57.8,,172.29.209.70,Edge Cloud,36.119556,434.0308059157759
40178,,570,42579,31,2015-08-07 00:16:44.871610,1,2015-08-07 00:17:15.940063,987,42.62.57.8,,172.29.209.70,Mobile Device,31.0,50.225806451612904
40178,,11205,42579,27,2015-08-07 00:16:48.191835,1,2015-08-07 00:17:15.941217,2134,42.62.57.8,,172.29.209.70,Edge Cloud,32.749382,407.3053958697603
40178,,48145,42579,27,2015-08-07 00:16:48.181835,1,2015-08-07 00:17:15.955788,5581,42.62.57.8,,172.29.209.70,Edge Cloud,32.773953,1639.2895907307857
40178,,210953,42579,27,2015-08-07 00:16:48.181835,1,2015-08-07 00:17:15.958665,9898,42.62.57.8,,172.29.209.70,Edge Cloud,32.776830000000004,6738.021950261816
40178,,179483,42579,27,2015-08-07 00:16:48.191686,1,2015-08-07 00:17:15.968941,8115,42.62.57.8,,172.29.209.70,Edge Cloud,32.777255,5723.420097259518
40178,,11333,42579,27,2015-08-07 00:16:48.191788,1,2015-08-07 00:17:15.968826,2185,42.62.57.8,,172.29.209.70,Edge Cloud,32.777038000000005,412.4228674964467
40178,,16461,42579,31,2015-08-07 00:16:44.871651,1,2015-08-07 00:17:15.997174,3294,111.206.200.5,,172.29.209.70,Edge Cloud,36.125523,546.8432941441429
9342,,52,20854,0,2015-08-07 00:17:16.311559,2,2015-08-07 00:17:16.348214,52,140.207.135.110,,172.27.254.162,Mobile Device,0.0,inf
15933,,0,42294,2,2015-08-07 00:17:16.641702,1,2015-08-07 00:17:18.682073,192,54.240.227.128,,172.31.42.141,Mobile Device,2.0,96.0
2114,,76,42252,8,2015-08-07 00:12:28.571414,1,2015-08-07 00:12:36.949080,380,17.253.84.125,,172.21.154.62,Mobile Device,8.0,57.0
37031,,75,20843,0,2015-08-07 00:17:16.966679,2,2015-08-07 00:17:17.607969,190,111.206.200.2,,172.26.6.221,Mobile Device,0.0,inf
2114,,76,42252,0,2015-08-07 00:12:37.011738,1,2015-08-07 00:12:37.076433,76,17.253.72.243,,172.21.154.62,Mobile Device,0.0,inf
50582,,0,20861,9,2015-08-07 00:17:07.880543,2,2015-08-07 00:17:17.281866,280,163.177.76.81,,172.30.131.11,Mobile Device,9.0,31.11111111111111
40178,,2486,42579,0,2015-08-07 00:17:17.321882,1,2015-08-07 00:18:15.515924,683,210.21.196.6,card.3g.qq.com,172.29.209.70,Edge Cloud,63.194042,50.147132541387364
52441,%E8%85%BE%E8%AE%AF%E6%96%B0%E9%97%BB473(android),1464,42258,18,2015-08-07 00:16:59.248365,1,2015-08-07 00:17:17.438723,420,220.249.243.55,http://q2.qlogo.cn/g?b=qq&k=HM9cAyDMxHvvib62j3OM3JQ&s=40&t=1438876800,172.25.193.194,Edge Cloud,23.190358,81.2406604503475
2114,,76,42252,0,2015-08-07 00:12:37.131658,1,2015-08-07 00:12:37.440781,76,17.253.84.251,,172.21.154.62,Mobile Device,0.0,inf
10740,,1520,42258,0,2015-08-07 00:17:17.474830,1,2015-08-07 00:18:40.809330,554,210.21.196.6,u1.sinaimg.cn,172.29.73.110,Edge Cloud,88.3345,23.478935183874928
3632,,254,42256,0,2015-08-07 00:17:18.381368,1,2015-08-07 00:17:18.611934,150,210.21.196.6,www.isg-apple.com.akadns.net,172.27.191.27,Edge Cloud,5.230566,77.23829505258131
40178,,0,42579,0,2015-08-07 00:17:18.511913,1,2015-08-07 00:17:18.511913,40,163.177.68.166,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:18.521975,1,2015-08-07 00:17:18.521975,40,58.251.149.120,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:18.532498,1,2015-08-07 00:17:18.532498,40,112.90.149.89,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:18.542468,1,2015-08-07 00:17:18.542468,40,112.90.149.89,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:18.552019,1,2015-08-07 00:17:18.552019,40,163.177.153.68,,172.29.209.70,Mobile Device,0.0,inf
40178,,0,42579,0,2015-08-07 00:17:18.561951,1,2015-08-07 00:17:18.561951,40,163.177.153.68,,172.29.209.70,Mobile Device,0.0,inf
3432,,40,42580,0,2015-08-07 00:17:18.605336,1,2015-08-07 00:17:18.615879,60,121.201.60.131,,172.30.203.41,Mobile Device,0.0,inf
10740,Weibo/4534 CFNetwork/711.1.16 Darwin/14.0.0,7747,42258,2,2015-08-07 00:17:17.554901,1,2015-08-07 00:18:20.145403,1211,163.177.171.148,http://u1.sinaimg.cn/upload/2014/11/04/common_icon_membership_level4_default.png,172.29.73.110,Edge Cloud,67.590502,132.53341423621916
10740,Weibo/4534 CFNetwork/711.1.16 Darwin/14.0.0,302793,42258,32,2015-08-07 00:17:17.152958,1,2015-08-07 00:18:20.095597,23921,112.90.246.87,http://ww1.sinaimg.cn/webp180/9cb7a20ejw1eut9zqmcesj20c80h7gns.jpg,172.29.73.110,Edge Cloud,67.942639,4808.673975704712
50582,,0,20861,5,2015-08-07 00:17:13.661409,2,2015-08-07 00:17:19.423587,160,125.39.240.63,,172.30.131.11,Mobile Device,5.0,32.0
52441,,0,42258,0,2015-08-07 00:17:20.118881,1,2015-08-07 00:17:20.118881,60,74.125.204.138,,172.25.193.194,Mobile Device,0.0,inf
50582,,156,20861,4,2015-08-07 00:17:20.141634,2,2015-08-07 00:17:24.718177,120,125.39.240.63,,172.30.131.11,Edge Cloud,9.576543000000001,28.820420897185965
32371,,270,20851,6725,2015-08-06 22:25:35.457229,2,2015-08-07 00:17:40.850945,530,183.232.98.178,,172.27.128.132,Mobile Device,6725.0,0.11895910780669144
52441,,414,42258,35,2015-08-07 00:16:46.348035,1,2015-08-07 00:17:21.401316,837,163.177.89.173,http://pingma.qq.com:80/mstat/report/?index=1438877689,172.25.193.194,Mobile Device,35.0,35.74285714285714
2114,,3981,42252,12,2015-08-07 00:12:28.931615,1,2015-08-07 00:12:41.464125,5513,17.110.227.14,,172.21.154.62,Mobile Device,12.0,791.1666666666666
9342,,844,20854,59,2015-08-07 00:16:21.869194,2,2015-08-07 00:17:21.512051,1552,140.207.69.43,,172.27.254.162,Mobile Device,59.0,40.610169491525426
9342,,0,20854,10,2015-08-07 00:17:21.512051,2,2015-08-07 00:17:31.752262,160,140.207.69.43,,172.27.254.162,Mobile Device,10.0,16.0
1657,,338,42246,2,2015-08-07 00:17:21.546398,1,2015-08-07 00:17:23.797306,157,17.143.162.96,,172.29.70.112,Edge Cloud,7.250908,68.2673121766267
52441,Apache-HttpClient/UNAVAILABLE (java 1.4),860,42258,1,2015-08-07 00:17:21.419086,1,2015-08-07 00:18:22.545182,1361,140.205.174.89,http://feedback.umeng.com/feedback/reply?appkey=5256502756240b4c8f02833b&feedback_id=FB[5256502756240b4c8f02833b_14b1967f3a4220eb703cfafe4ad0bf92]14072487072574907,172.25.193.194,Mobile Device,1.0,2221.0
40178,,0,42579,0,2015-08-07 00:17:22.292909,1,2015-08-07 00:17:22.292909,40,101.226.68.112,,172.29.209.70,Mobile Device,0.0,inf
50582,,0,20861,5,2015-08-07 00:17:17.101493,2,2015-08-07 00:17:22.342394,240,140.207.234.15,,172.30.131.11,Mobile Device,5.0,48.0
52441,,0,42258,15,2015-08-07 00:17:22.529044,1,2015-08-07 00:17:37.589374,300,216.58.221.132,,172.25.193.194,Mobile Device,15.0,20.0
40178,,0,42579,0,2015-08-07 00:17:22.972681,1,2015-08-07 00:17:22.972681,40,112.90.149.88,,172.29.209.70,Mobile Device,0.0,inf
50582,,312,20861,7,2015-08-07 00:17:23.082018,2,2015-08-07 00:17:30.407964,180,140.207.234.15,,172.30.131.11,Edge Cloud,12.325946,39.9158003775126
9342,,0,20854,13,2015-08-07 00:17:23.511329,2,2015-08-07 00:17:37.271923,160,163.177.74.142,,172.27.254.162,Mobile Device,13.0,12.307692307692308
50582,,240,20861,3,2015-08-07 00:17:23.542319,2,2015-08-07 00:17:27.194205,180,58.251.148.247,,172.30.131.11,Edge Cloud,8.651886000000001,48.54432894746879
9342,,0,20854,13,2015-08-07 00:17:23.591574,2,2015-08-07 00:17:37.271923,160,163.177.74.142,,172.27.254.162,Mobile Device,13.0,12.307692307692308
3432,,152,42580,6,2015-08-07 00:17:17.290745,1,2015-08-07 00:17:23.725427,164,163.177.66.11,,172.30.203.41,Mobile Device,6.0,52.666666666666664
9342,,0,20854,0,2015-08-07 00:17:24.231717,2,2015-08-07 00:17:24.231717,40,163.177.74.142,,172.27.254.162,Mobile Device,0.0,inf
50582,,312,20861,7,2015-08-07 00:17:24.341801,2,2015-08-07 00:17:31.480378,180,140.207.234.15,,172.30.131.11,Edge Cloud,12.138577,40.53193385023632
50582,,0,20861,9,2015-08-07 00:17:15.443221,2,2015-08-07 00:17:24.663143,280,140.207.234.15,,172.30.131.11,Mobile Device,9.0,31.11111111111111
9342,,0,20854,0,2015-08-07 00:17:24.732009,2,2015-08-07 00:17:24.732009,40,163.177.74.142,,172.27.254.162,Mobile Device,0.0,inf
50582,,156,20861,3,2015-08-07 00:17:25.441953,2,2015-08-07 00:17:28.856770,120,111.206.25.142,,172.30.131.11,Edge Cloud,8.414817,32.79928725722734
50582,,0,20861,5,2015-08-07 00:17:20.222365,2,2015-08-07 00:17:25.881525,160,111.206.25.142,,172.30.131.11,Mobile Device,5.0,32.0
52441,Apache-HttpClient/UNAVAILABLE (java 1.4),1189,42258,0,2015-08-07 00:17:25.689083,1,2015-08-07 00:17:26.239137,870,112.80.255.36,http://m.baidu.com/searchbox?action=update&service=bdbox&uid=_ivG8_8cBagRa28a0iHha0aTH8_Uiv8n_826flatSf8ia2t3_u2l8_aS-igKOv8PA&from=1002024w&ua=_avLC_aE-i4qywoUfpw1zyaBsi4Xa2iLA&ut=pfs8ugaS2iyvasib4aBjCf41mjQm5BqAC&osname=baiduboxapp&osbranch=a0&pkgname=com.baidu.searchbox&network=21_15&cfrom=1002024w&ctv=2&cen=uid_ua_ut&typeid=0&auto=true&version=16787720&versionname=6.7&ignore=16787720&time=2015-07-30&utm=000c0ca41_000c11f8&bu=2_01&md5=a1bc90c81aff0ecfabb6ca832b277165,172.25.193.194,Edge Cloud,5.550054,370.98738138403695
2732,,2112,42251,14,2015-08-07 00:17:26.648703,1,2015-08-07 00:17:41.603058,1116,17.143.162.223,,172.21.58.26,Edge Cloud,19.954355,161.76919775156853
52441,,0,42258,0,2015-08-07 00:17:28.049439,1,2015-08-07 00:17:28.049439,60,74.125.23.139,,172.25.193.194,Mobile Device,0.0,inf
50582,,208,20861,9,2015-08-07 00:17:28.121453,2,2015-08-07 00:17:37.513832,120,140.207.127.57,,172.30.131.11,Edge Cloud,14.392379,22.78983898353427
50582,,0,20861,9,2015-08-07 00:17:38.142512,2,2015-08-07 00:17:48.102116,973,210.21.196.6,,172.30.131.11,Mobile Device,9.0,108.11111111111111
44787,,151,9483,0,2015-08-07 00:17:28.166420,2,2015-08-07 00:17:28.566333,155,112.90.140.143,,172.21.89.140,Mobile Device,0.0,inf
40178,Dalvik/1.6.0 (Linux; U; Android 4.4.4; MI 3C MIUI/5.5.22),628,42579,51,2015-08-07 00:16:36.801364,1,2015-08-07 00:17:28.172776,1654,58.67.157.17,http://connect.rom.miui.com/generate_204,172.29.209.70,Mobile Device,51.0,44.745098039215684
52441,%E8%85%BE%E8%AE%AF%E6%96%B0%E9%97%BB473(android),21300,42258,36,2015-08-07 00:16:52.548229,1,2015-08-07 00:17:28.620468,1834,112.90.149.80,http://wa.gtimg.com/201508/06/ytx_ASnn_201508062114.jpg.webp,172.25.193.194,Edge Cloud,41.072239,563.2514945192055
52441,Apache-HttpClient/UNAVAILABLE (java 1.4),1354,42258,0,2015-08-07 00:17:27.999210,1,2015-08-07 00:17:28.700375,1011,61.135.185.33,http://loc.map.baidu.com/sdk.php,172.25.193.194,Edge Cloud,5.701165,414.8274957837565
